timestep_number,analysis_time,cycle_time,max_shearrate,total_volume_delivered,volumetric_flowrate
0,3.467144415481016e-05,56.51445388793945,29374084.0,0.00012270174752739647,3.538985771101011
1,3.4730554034467787e-05,56.610801696777344,29754436.0,0.0001231297425978668,3.5452858735184196
2,3.4792035876307636e-05,56.71101760864258,33920432.0,0.0001235938169462752,3.552359436098391
3,3.485476554487832e-05,56.81326675415039,20330628.0,0.00012411002126468216,3.560776247508551
4,3.490788003546186e-05,56.899845123291016,20704744.0,0.00012459228769363186,3.5691737099778713
5,3.492270479910076e-05,56.924007415771484,19886984.0,0.00012473009770844364,3.57160473182064
6,3.4969263651873916e-05,56.999900817871094,20212170.0,0.00012512554669494752,3.578157891472855
7,3.498334262985736e-05,57.022850036621094,24169196.0,0.00012523300076753476,3.579789447011038
8,3.50385598721914e-05,57.11285400390625,36840440.0,0.00012562486148032505,3.5853317584558635
9,3.509428643155843e-05,57.20368576049805,34857608.0,0.00012600036277321186,3.5903383594631637
10,3.515651769703254e-05,57.30512237548828,35252180.0,0.00012644681080131267,3.5966818981046487
11,3.522484621498734e-05,57.416500091552734,32653810.0,0.00012697553104847249,3.6047149865042534
12,3.527944500092417e-05,57.505496978759766,25238506.0,0.0001274315002701723,3.6120607982023
13,3.534419374773279e-05,57.61103439331055,23491010.0,0.0001280028576881522,3.6216092125842634
14,3.540361285558902e-05,57.707889556884766,23846968.0,0.00012851457612701267,3.629984788592688
15,3.546188963809982e-05,57.802879333496094,28143572.0,0.00012898321212924337,3.637234604403748
16,3.552514317561872e-05,57.905982971191406,21929136.0,0.00012946390469983145,3.644289456057249
17,3.5584344004746526e-05,58.002479553222656,22050926.0,0.0001299135239659805,3.6508618494878418
18,3.5654757084557787e-05,58.117252349853516,35476792.0,0.00013047066749045052,3.6592779802434237
19,3.5713990655494854e-05,58.21380615234375,35482664.0,0.0001309784975223953,3.6674282296213603
20,3.577881579985842e-05,58.3194694519043,28267006.0,0.00013158418508199538,3.6777121360879717
21,3.583789657568559e-05,58.415771484375,30131796.0,0.00013216274054063734,3.687792899941116
22,3.5889926948584616e-05,58.500579833984375,56497700.0,0.0001326777821001656,3.6967972180672826
23,3.595563612179831e-05,58.60768508911133,37880488.0,0.00013332115789080226,3.7079348961921315
24,3.601648495532572e-05,58.706871032714844,30360882.0,0.00013389640675391123,3.717642266312057
25,3.6078716220799834e-05,58.80830764770508,27087672.0,0.0001344731142305093,3.727214499749408
26,3.614627348724753e-05,58.918426513671875,26503584.0,0.0001351292569898217,3.7384007797510734
27,3.61973543476779e-05,59.001686096191406,65073336.0,0.00013566273290051704,3.747863216672352
28,3.6262095818528906e-05,59.107215881347656,34267220.0,0.00013637509033822062,3.760816556789771
29,3.6321089282864705e-05,59.20337677001953,40001116.0,0.00013700057830208596,3.771929229190796
30,3.638854104792699e-05,59.31332015991211,28948502.0,0.00013767408477114183,3.7834461290935693
31,3.644727621576749e-05,59.409061431884766,28083028.0,0.00013823591179049527,3.7927638535220067
32,3.651430961326696e-05,59.51832580566406,32728324.0,0.00013883240959024513,3.8021370542304416
33,3.6569505027728155e-05,59.60829162597656,37806276.0,0.0001393240618660495,3.8098427025580355
34,3.6631412513088435e-05,59.70920181274414,29146810.0,0.00013992066645225252,3.819690720423591
35,3.6699584597954527e-05,59.8203239440918,23375028.0,0.00014064278018376738,3.8322717198168554
36,3.675280458992347e-05,59.90707015991211,19520024.0,0.00014126325963777017,3.8436048952982587
37,3.6809815355809405e-05,60.0,26082884.0,0.0001419848138051268,3.8572541707335257
