timestep_number,analysis_time,cycle_time,total_volume_delivered,volumetric_flowrate
202,1.2342862646619324e-05,20.118865966796875,1.2461579683759757e-07,0.010096182741831734
203,1.2400681953295134e-05,20.213111877441406,1.2855183849534513e-07,0.01036651363042063
204,1.2464412066037767e-05,20.316991806030273,1.3718266021976524e-07,0.011005947131156855
205,1.2524412341008428e-05,20.414793014526367,1.4647799693640192e-07,0.011695398789833196
206,1.258441261597909e-05,20.512592315673828,1.5477861103647772e-07,0.012299232054736283
207,1.264441198145505e-05,20.61039161682129,1.5950974394773907e-07,0.012615038499353259
208,1.2704412256425712e-05,20.708192825317383,1.6098765986999455e-07,0.012671791234464174
209,1.2764412531396374e-05,20.805992126464844,1.6491843558254568e-07,0.01292017436579232
210,1.2824411896872334e-05,20.903791427612305,1.7428598046816483e-07,0.013590173324881303
211,1.2884412171842996e-05,21.0015926361084,1.872107464216241e-07,0.014530018438151635
212,1.2950225027452689e-05,21.108867645263672,2.0074825893431043e-07,0.015501526692296994
213,1.3017160199524369e-05,21.217971801757812,2.0887814699617268e-07,0.01604636831647849
214,1.3085873433738016e-05,21.329973220825195,2.1489042842177673e-07,0.016421557912041695
215,1.3145292541594245e-05,21.42682647705078,2.2331675257640803e-07,0.016988344068402488
216,1.3205292816564906e-05,21.524627685546875,2.389303408602431e-07,0.01809352841919003
217,1.3265293091535568e-05,21.622426986694336,2.6060151677530835e-07,0.019645364408992606
218,1.3324047358764801e-05,21.718196868896484,2.7385258136643124e-07,0.020553257879730218
219,1.338115271209972e-05,21.811279296875,2.7695920819007726e-07,0.020697709244409175
220,1.344115207757568e-05,21.90907859802246,2.7815446482380755e-07,0.020694242816273307
221,1.350248021481093e-05,22.009042739868164,2.79879275819174e-07,0.02072799007045929
222,1.3560400475398637e-05,22.103452682495117,2.814212951448936e-07,0.02075316991230826
223,1.3631460205942858e-05,22.219280242919922,2.820379720837569e-07,0.020690224511736303
224,1.3682193639397155e-05,22.30197525024414,2.8273810689712284e-07,0.02066467661172353
225,1.376208365400089e-05,22.43219566345215,2.8730612843030987e-07,0.020876644529535665
226,1.3822083928971551e-05,22.529996871948242,2.950028894599401e-07,0.02134286631277098
227,1.3882084203942213e-05,22.627798080444336,3.0703936065149786e-07,0.02211767023890442
228,1.3942083569418173e-05,22.725595474243164,3.2713787994485274e-07,0.023464059608882745
229,1.4002083844388835e-05,22.823396682739258,3.562671691933885e-07,0.025443867723743005
230,1.4062084119359497e-05,22.92119789123535,3.8916570397855055e-07,0.02767482406414991
231,1.4122083484835457e-05,23.01899528503418,4.2133619808891327e-07,0.029835271724696397
232,1.4181693586579058e-05,23.116161346435547,4.4581318616898965e-07,0.03143582135993179
233,1.424774745828472e-05,23.22382926940918,4.587565552633016e-07,0.03219853219650842
234,1.429986696166452e-05,23.30878257751465,4.6191074210168443e-07,0.032301751012088965
235,1.4359867236635182e-05,23.406583786010742,4.638167428674199e-07,0.032299514697748825
236,1.4419867511605844e-05,23.504384994506836,4.6596923790119554e-07,0.03231439106678059
237,1.4479867786576506e-05,23.602184295654297,4.686638955905312e-07,0.032366586663519395
238,1.4539867152052466e-05,23.699983596801758,4.72369687874899e-07,0.03248789572387659
239,1.4559866940544453e-05,23.73258399963379,4.740248779386455e-07,0.03255695123275074
240,1.4619867215515114e-05,23.83038330078125,4.80560939816283e-07,0.03287040386429057
241,1.4679867490485776e-05,23.928184509277344,4.892132454552795e-07,0.03332545377349934
242,1.4739503967575729e-05,24.025390625,5.044456650553013e-07,0.034224059789596147
243,1.4787341569899581e-05,24.10336685180664,5.233035754698841e-07,0.03538861755483462
244,1.485554821556434e-05,24.21454429626465,5.535286710593325e-07,0.03726073673130378
245,1.4908959201420657e-05,24.301603317260742,5.730487544904681e-07,0.03843653649785714
246,1.4983302207838278e-05,24.42278289794922,5.900375544645577e-07,0.03937967387161749
247,1.504330248280894e-05,24.52058219909668,6.005878676432144e-07,0.039923937468488005
248,1.5095179151103366e-05,24.60514259338379,6.104060381470482e-07,0.04043715096302326
249,1.5161663213802967e-05,24.713510513305664,6.237380380329452e-07,0.04113915665038007
250,1.5219326087390073e-05,24.8075008392334,6.383147157128178e-07,0.04194106309619659
251,1.5277419151971117e-05,24.902193069458008,6.59393417376274e-07,0.043161309565248
252,1.5337418517447077e-05,24.99999237060547,6.844510597945564e-07,0.044626223051549334
253,1.5356094081653282e-05,25.030433654785156,6.920082882061607e-07,0.04506408234584462
254,1.540839184599463e-05,25.115678787231445,7.12585386196064e-07,0.0462465774052403
255,1.546884777781088e-05,25.214221954345703,7.413573986255278e-07,0.04792583192194573
256,1.5525196431553923e-05,25.30607032775879,7.720118364039976e-07,0.049726381228577254
257,1.55971574713476e-05,25.42336654663086,8.100375551216012e-07,0.051934947544747305
258,1.5657147741876543e-05,25.521150588989258,8.375827219726825e-07,0.05349523015181668
259,1.5715357221779414e-05,25.616031646728516,8.562309930236992e-07,0.054483711756617016
260,1.577748844283633e-05,25.71730613708496,8.762797554490302e-07,0.05553987623720299
261,1.5839728803257458e-05,25.818758010864258,9.038016325495804e-07,0.05705916078334072
262,1.5898976926109754e-05,25.915332794189453,9.331318402634047e-07,0.05869131357320161
263,1.596042056917213e-05,26.015485763549805,9.591946779889954e-07,0.06009833348888682
264,1.6021653209463693e-05,26.11529541015625,9.768175316588204e-07,0.0609685853818027
265,1.607908052392304e-05,26.208900451660156,9.90866528505183e-07,0.061624576544096275
266,1.6136558770085685e-05,26.30259132385254,1.005561797813573e-06,0.06231575220843902
267,1.6196558135561645e-05,26.400390625,1.0227625524152544e-06,0.06314690713020357
268,1.6276559108518995e-05,26.530792236328125,1.0527651335681371e-06,0.06467983352925803
269,1.633520696486812e-05,26.626386642456055,1.0774225411295492e-06,0.06595707929790821
270,1.6394547856179997e-05,26.723112106323242,1.1003970362850098e-06,0.06711969405549725
271,1.6453239368274808e-05,26.81878089904785,1.1215876846529777e-06,0.06816819834370287
272,1.6513238733750768e-05,26.91657829284668,1.140654017201559e-06,0.06907512424381175
273,1.656929998716805e-05,27.007959365844727,1.1514545652533447e-06,0.06949325355597874
274,1.662603608565405e-05,27.100439071655273,1.1565169945578081e-06,0.06956059692157898
275,1.6697118553565815e-05,27.2163028717041,1.1625445020330323e-06,0.06962545653032816
276,1.6759779100539163e-05,27.318439483642578,1.1705324837025309e-06,0.06984176084187618
277,1.681897629168816e-05,27.414932250976562,1.180899055259509e-06,0.07021230274538781
278,1.687897565716412e-05,27.51272964477539,1.1935414198582672e-06,0.07071172114355648
279,1.693897502264008e-05,27.61052894592285,1.2062103433476803e-06,0.07120916948844301
280,1.6998976207105443e-05,27.708332061767578,1.2164084305341468e-06,0.07155774652038735
281,1.7058975572581403e-05,27.806129455566406,1.2218429898799631e-06,0.071624640335602
282,1.7118974938057363e-05,27.903928756713867,1.2261878334833255e-06,0.07162740981397053
283,1.719078682071995e-05,28.02098274230957,1.23772285652457e-06,0.0719991975604485
284,1.724971480143722e-05,28.117034912109375,1.2503727386977626e-06,0.07248657459505263
285,1.7308662791037932e-05,28.213119506835938,1.2662420550774229e-06,0.07315655000992086
286,1.7373700757161714e-05,28.31913185119629,1.2921920112915386e-06,0.07437632484598174
287,1.743350367178209e-05,28.416610717773438,1.319231284037695e-06,0.07567218322115053
288,1.749350303725805e-05,28.5144100189209,1.3411006946882076e-06,0.0766627868547484
289,1.7553504221723415e-05,28.612211227416992,1.3650248974653545e-06,0.07776366930632927
290,1.761102794262115e-05,28.705976486206055,1.3979710346421953e-06,0.07938043362357686
291,1.767102730809711e-05,28.803773880004883,1.437238571591066e-06,0.08133305135760292
292,1.773102667357307e-05,28.901573181152344,1.4751909794535938e-06,0.08319828324731297
293,1.780138882168103e-05,29.016263961791992,1.5150982500822009e-06,0.0851112385252156
294,1.7853963072411716e-05,29.101959228515625,1.5401504455985446e-06,0.0862637857685734
295,1.7914699128596112e-05,29.200960159301758,1.5648521313268693e-06,0.08735017652788786
296,1.798295124899596e-05,29.312210083007812,1.5942694184404558e-06,0.08865449260056625
297,1.8042952433461323e-05,29.41001319885254,1.6222469414764207e-06,0.08991028200395317
298,1.8102951798937283e-05,29.507810592651367,1.6526643831045302e-06,0.09129253623718693
299,1.8162952983402647e-05,29.605613708496094,1.6840008889274565e-06,0.09271624996586739
300,1.8222952348878607e-05,29.703413009643555,1.7118112877334783e-06,0.0939370994864517
301,1.8282951714354567e-05,29.801210403442383,1.7336942665536402e-06,0.09482573129548101
302,1.8362952687311918e-05,29.931612014770508,1.7535107856214694e-06,0.09549176624699779
303,1.8415537851979025e-05,30.01732635498047,1.7696256595246617e-06,0.09609416101493277
304,1.847382191044744e-05,30.112329483032227,1.795615400272988e-06,0.09719782993347573
305,1.852892637543846e-05,30.202150344848633,1.8159736239471721e-06,0.09800749310302119
306,1.859100848378148e-05,30.3033447265625,1.832011469661835e-06,0.09854287739473921
307,1.865100784925744e-05,30.401142120361328,1.8461254873174087e-06,0.09898261274877482
308,1.873100882221479e-05,30.531543731689453,1.8607190252103622e-06,0.09933896475472095
309,1.879100818769075e-05,30.629343032836914,1.8680423550596508e-06,0.09941150237395628
310,1.885100755316671e-05,30.727142333984375,1.872264035362012e-06,0.09931904329683945
311,1.8911008737632073e-05,30.82494354248047,1.8764774660214875e-06,0.09922672513430657
312,1.8971008103108034e-05,30.92274284362793,1.8847630867662172e-06,0.09934965377287647
313,1.9031007468583994e-05,31.02054214477539,1.8980432873148613e-06,0.09973425161269645
314,1.9089531633653678e-05,31.115936279296875,1.9148896384287558e-06,0.10031098065564492
315,1.9143968529533595e-05,31.204668045043945,1.933282396150502e-06,0.10098650095292455
316,1.9206701836083084e-05,31.30692481994629,1.961501073863411e-06,0.10212586682521382
317,1.9265742594143376e-05,31.403160095214844,1.999809463342235e-06,0.10380131747167431
318,1.9325741959619336e-05,31.500959396362305,2.0499886064216194e-06,0.10607554476847618
319,1.9405742932576686e-05,31.63136100769043,2.1338197754498826e-06,0.10995815944092562
320,1.945685471582692e-05,31.71467399597168,2.1943520812769745e-06,0.11278041149641765
321,1.9525750758475624e-05,31.82697296142578,2.2618234006202897e-06,0.11583797358667454
322,1.9585750123951584e-05,31.924772262573242,2.297034868351322e-06,0.11728092382544275
323,1.9639408492366783e-05,32.012237548828125,2.3165557398057312e-06,0.11795445574168403
324,1.969865115825087e-05,32.108802795410156,2.3367327250328492e-06,0.11862399644831002
325,1.9763441741815768e-05,32.21440887451172,2.3631985048804947e-06,0.11957423892825338
326,1.983313813980203e-05,32.3280143737793,2.4007670249778794e-06,0.12104826820925088
327,1.989313750527799e-05,32.42581558227539,2.4408456778496825e-06,0.12269787393778805
328,1.9953138689743355e-05,32.523616790771484,2.4836157303354754e-06,0.12447243358320087
329,2.0001401935587637e-05,32.6022834777832,2.514528078764092e-06,0.125717591539926
330,2.006572685786523e-05,32.70713424682617,2.546930448791717e-06,0.1269293889442828
331,2.012858931266237e-05,32.809600830078125,2.574933247029081e-06,0.12792417824379065
332,2.020074134634342e-05,32.927207946777344,2.61492803011543e-06,0.12944713192858953
333,2.0249917724868283e-05,33.00736618041992,2.647772446699135e-06,0.1307547261511828
334,2.0307825252530165e-05,33.10175704956055,2.6845092252187172e-06,0.1321908767598959
335,2.038219099631533e-05,33.22297286987305,2.728229048748291e-06,0.13385357095522737
336,2.0438323190319352e-05,33.31446838378906,2.7629714175654953e-06,0.13518581694970855
337,2.0498324374784715e-05,33.412269592285156,2.8049712542767015e-06,0.13683905098736446
338,2.0558323740260676e-05,33.510066986083984,2.850928840599424e-06,0.13867516032040436
339,2.0618323105736636e-05,33.60786819458008,2.89375433881654e-06,0.14034867549492475
340,2.0678324290202e-05,33.70566940307617,2.9262620975406466e-06,0.14151350256786505
341,2.073832365567796e-05,33.803466796875,2.9524240665675923e-06,0.14236560850275118
342,2.0798324840143323e-05,33.901268005371094,2.9775627177131796e-06,0.14316358363468376
343,2.0874798792647198e-05,34.02592086791992,3.0115135614842655e-06,0.144265513234313
344,2.0926121578668244e-05,34.10957717895508,3.0393638190363417e-06,0.14524257672929802
345,2.0995235900045373e-05,34.222232818603516,3.084471834555805e-06,0.1469129401184361
346,2.1050995201221667e-05,34.3131217956543,3.1230442096763035e-06,0.14835613137639506
347,2.1110994566697627e-05,34.41092300415039,3.165857907457686e-06,0.14996251822506712
348,2.117099575116299e-05,34.508724212646484,3.2100349739131382e-06,0.15162418488213059
349,2.123099511663895e-05,34.60652160644531,3.2542538128259965e-06,0.15327844008006974
350,2.128940286638681e-05,34.701725006103516,3.2968739815614766e-06,0.15485986160592652
351,2.1366333385230973e-05,34.82712173461914,3.340203577238316e-06,0.156330218995233
352,2.1426332750706933e-05,34.924922943115234,3.359282280593677e-06,0.15678288579191613
353,2.1484138414962217e-05,35.01914596557617,3.3718300314390666e-06,0.1569450897361013
354,2.1539028239203617e-05,35.10861587524414,3.385269659867358e-06,0.15716909891532438
355,2.1610927433357574e-05,35.22581100463867,3.4140225788038014e-06,0.15797668051645403
356,2.1662930521415547e-05,35.310577392578125,3.445535200213019e-06,0.15905212809535768
357,2.172293170588091e-05,35.40837860107422,3.4874590295555206e-06,0.16054274242419053
358,2.178293107135687e-05,35.50617599487305,3.532693866667321e-06,0.16217715857865347
359,2.184293043683283e-05,35.60397720336914,3.5825048398155304e-06,0.16401209765217678
360,2.1908663256908767e-05,35.71112060546875,3.6415971590108555e-06,0.16621722267160682
361,2.1965697669656947e-05,35.8040885925293,3.6950244038067687e-06,0.16821793959729375
362,2.2025697035132907e-05,35.901885986328125,3.747418150280854e-06,0.1701384589238377
363,2.2100126443547197e-05,36.0232048034668,3.80775970628505e-06,0.1722958335108006
364,2.2155785700306296e-05,36.113929748535156,3.856445746846063e-06,0.17406043726053683
365,2.221745489805471e-05,36.21445083618164,3.913172701098761e-06,0.1761305567651399
366,2.227277582278475e-05,36.30462646484375,3.9558946452911e-06,0.1776112091625451
367,2.2350448489305563e-05,36.43123245239258,3.9976347397440875e-06,0.17886149987804095
368,2.2410449673770927e-05,36.52903366088867,4.021664208730008e-06,0.17945486446159725
369,2.2470449039246887e-05,36.6268310546875,4.0439073814459314e-06,0.17996557943202837
370,2.252412014058791e-05,36.714317321777344,4.064473083082627e-06,0.18044980481872613
371,2.259410211991053e-05,36.82838821411133,4.090967105603446e-06,0.1810634954153976
372,2.265410148538649e-05,36.926185607910156,4.114453946158469e-06,0.1816207077915928
373,2.270239383506123e-05,37.00490188598633,4.135777376427394e-06,0.18217362479370622
