timestep_number,analysis_time,cycle_time,max_shearrate,total_volume_delivered,volumetric_flowrate
117,7.248620022437535e-06,11.815250396728516,16121109.0,4.953210326603154e-08,0.0068333149085907
118,7.309969987545628e-06,11.915250778198242,24810626.0,5.5693971589443124e-08,0.0076189056431602
119,7.364969860645942e-06,12.004900932312012,40659268.0,6.770811574911143e-08,0.009193264470898
120,7.430739970004652e-06,12.112106323242188,35548168.0,8.642056938083713e-08,0.0116301431256762
121,7.490949883504072e-06,12.210247993469238,29168082.0,1.1298458536774813e-07,0.0150828115425726
122,7.55675000618794e-06,12.317502975463867,28209172.0,1.466099880550357e-07,0.0194011960082022
123,7.618099971296033e-06,12.417503356933594,22507772.0,1.7762260930108094e-07,0.0233158674696235
124,7.679450391151477e-06,12.51750373840332,19870656.0,2.1730735085459007e-07,0.0282972530306308
125,7.733439815638121e-06,12.605506896972656,24501914.0,2.534072909357331e-07,0.0327677329851726
126,7.79826041252818e-06,12.711164474487305,25026974.0,3.016907306258971e-07,0.0386869269127279
127,7.854639989091083e-06,12.80306339263916,14840414.0,3.419267118088011e-07,0.0435318120606018
128,7.915989954199176e-06,12.903063774108888,15685152.0,3.694767466497835e-07,0.0466747366769696
129,7.976260349096265e-06,13.001304626464844,39281248.0,4.048964976031489e-07,0.0507626982924428
130,8.037670340854675e-06,13.101402282714844,37080620.0,4.47736546242683e-07,0.0557047660896071
131,8.098139915091451e-06,13.199968338012695,31703996.0,4.797787215171246e-07,0.0592455460818876
132,8.169299690052867e-06,13.315958023071287,27303964.0,5.095822736926136e-07,0.0623777181675796
133,8.23064965516096e-06,13.415959358215332,28039954.0,5.372279899190331e-07,0.0652716386223739
134,8.291999620269053e-06,13.51595973968506,19814864.0,5.845704150606573e-07,0.0704981237133353
135,8.3523000284913e-06,13.614249229431152,20600816.0,6.343095227368515e-07,0.0759442932573183
136,8.405710104852915e-06,13.70130729675293,26147128.0,6.618619720039537e-07,0.0787395667644828
137,8.475330105284229e-06,13.81478786468506,19572076.0,7.038162710428283e-07,0.0830429331128955
138,8.536680070392322e-06,13.914788246154783,16152994.0,7.591401367957523e-07,0.0889268580450461
139,8.598030035500415e-06,14.014788627624512,24630270.0,8.183806330184808e-07,0.0951823417270547
140,8.652629730931949e-06,14.10378646850586,44601232.0,8.73289953734795e-07,0.1009276926080524
141,8.718039680388756e-06,14.210404396057127,34548116.0,9.319736912990596e-07,0.1069017491851449
142,8.783669727563392e-06,14.317381858825684,30692820.0,9.849775457404136e-07,0.1121373612955331
143,8.844829608278815e-06,14.417072296142578,24489864.0,1.0397535764636132e-06,0.1175549583782142
144,8.906179573386908e-06,14.517072677612305,24905176.0,1.105141738563514e-06,0.124087071168636
145,8.965180313680321e-06,14.61324405670166,28463270.0,1.1722498720834192e-06,0.1307558611280396
146,9.021689947985578e-06,14.705354690551758,32828262.0,1.233879138050264e-06,0.1367680717431186
147,9.084969860850832e-06,14.808501243591309,18930070.0,1.3048468299301268e-06,0.1436269850000277
148,9.146149750449696e-06,14.90822410583496,16646385.0,1.3797455443598047e-06,0.1508553415377838
149,9.207499715557788e-06,15.008224487304688,26514208.0,1.4591659898329295e-06,0.1584758115568982
150,9.27223027247237e-06,15.11373519897461,42444336.0,1.529729279036986e-06,0.1649796471921631
151,9.33047977014212e-06,15.2086820602417,29527386.0,1.59205270117147e-06,0.1706292431248924
152,9.389190381625667e-06,15.304380416870115,32822044.0,1.6825367819044202e-06,0.1791993466441034
153,9.45054034673376e-06,15.404380798339844,23719112.0,1.7878987386010314e-06,0.189184816212012
154,9.511890311841851e-06,15.50438117980957,24660460.0,1.8735900409802537e-06,0.1969734699997247
155,9.570229849487076e-06,15.599474906921388,28654680.0,1.9329857068350915e-06,0.2019790263385044
156,9.635829883336555e-06,15.706402778625488,33549584.0,1.98208281017225e-06,0.2056992323619066
157,9.69655957305804e-06,15.805392265319824,26261598.0,2.02903747599576e-06,0.2092533398787602
158,9.759410204424055e-06,15.907838821411133,38716508.0,2.0880550031542137e-06,0.2139529909509975
159,9.818880243983584e-06,16.00477409362793,43618324.0,2.158341983985473e-06,0.2198154912122463
160,9.879930075840092e-06,16.104286193847656,42673172.0,2.2538159696296323e-06,0.2281206397544255
161,9.944279554474631e-06,16.20917510986328,37036364.0,2.3861134241024515e-06,0.2399483452804553
162,1.00050001492491e-05,16.308149337768555,38003028.0,2.519797780688622e-06,0.2518538473862731
163,1.0066100003314205e-05,16.407743453979492,31840712.0,2.637623234168744e-06,0.2620303030270235
164,1.0127499990630897e-05,16.50782585144043,25247726.0,2.773034307861996e-06,0.2738123239128484
165,1.018879993353039e-05,16.607744216918945,22672680.0,2.944465793265367e-06,0.2889904417079979
166,1.0247399586660322e-05,16.70326042175293,27551726.0,3.0853360218245942e-06,0.3010847772386048
167,1.0306699550710618e-05,16.7999210357666,21050614.0,3.176005063399737e-06,0.3081495727874167
168,1.036810044752201e-05,16.90000343322754,23718338.0,3.2602000889402447e-06,0.3144452646308453
169,1.0435400326969102e-05,17.009702682495117,28092748.0,3.368011486880089e-06,0.3227486614170275
170,1.04986002043006e-05,17.11271858215332,43899024.0,3.5021868085182005e-06,0.3335860724636014
171,1.0561700037214903e-05,17.2155704498291,28730592.0,3.677039737158491e-06,0.3481484727081984
172,1.0620099601510448e-05,17.310762405395508,26898760.0,3.85332189555798e-06,0.3628329337899938
173,1.0681400453904644e-05,17.410682678222656,27996326.0,4.023693177530874e-06,0.376700901243712
174,1.0742800441221334e-05,17.510765075683594,23390730.0,4.182421646817989e-06,0.3893232188107643
175,1.080410038412083e-05,17.61068344116211,21839916.0,4.344003782545233e-06,0.4020699205025686
176,1.086409974959679e-05,17.70848274230957,19680158.0,4.51079881497705e-06,0.4152022642414033
177,1.0925399692496285e-05,17.808401107788086,18177292.0,4.67759390993108e-06,0.428139385430788
178,1.0986799679812975e-05,17.908483505249023,17900404.0,4.819607943660239e-06,0.4386725965811257
179,1.104809962271247e-05,18.00840187072754,28672720.0,4.954907924058876e-06,0.4484850873242192
180,1.1107300451840274e-05,18.104900360107425,36837128.0,5.099950545812713e-06,0.4591530199372382
181,1.117349984269822e-05,18.212804794311523,29080586.0,5.283178938922882e-06,0.4728311642099669
182,1.1234000339754855e-05,18.311420440673828,27095884.0,5.462466580260199e-06,0.4862441174164498
183,1.1295400327071548e-05,18.41150283813477,25250004.0,5.65082597202614e-06,0.5002767328646931
184,1.1356700269971045e-05,18.51142120361328,26279072.0,5.837931452319604e-06,0.5140517327692482
185,1.1411700143071355e-05,18.60107040405273,34048988.0,6.0027028533663166e-06,0.5260130198050177
186,1.1480599823698869e-05,18.713376998901367,22899824.0,6.214181663628102e-06,0.5412767415514699
187,1.1536800229805522e-05,18.80498504638672,18831066.0,6.389493969439502e-06,0.5538358853551207
188,1.1597900083870629e-05,18.904577255249023,18743164.0,6.584643413785335e-06,0.5677444508202564
189,1.1655600246740503e-05,18.998628616333008,26007494.0,6.774888634429222e-06,0.5812560907211813
190,1.1723400348273572e-05,19.1091423034668,46147096.0,7.003378051593993e-06,0.5973845337991323
191,1.1781199646065945e-05,19.20335578918457,36881788.0,7.206952672822803e-06,0.6117333454432543
192,1.1844400432892144e-05,19.306373596191406,32695882.0,7.45536248364956e-06,0.6294419481923176
193,1.1905800420208834e-05,19.40645408630371,31160142.0,7.709743200218261e-06,0.6475619385599467
194,1.196710036310833e-05,19.50637435913086,26194698.0,7.95918163931928e-06,0.66508856764129
195,1.2026300282741433e-05,19.60286903381348,24110604.0,8.196656781294416e-06,0.6815609612756122
196,1.209089987241896e-05,19.708166122436523,36619820.0,8.447886823917912e-06,0.6986979391987794
197,1.2148199857620057e-05,19.80156517028809,29544252.0,8.652386735963643e-06,0.7122361203611878
198,1.2209499800519552e-05,19.901485443115234,18513872.0,8.861857727405759e-06,0.7258166077392179
199,1.2270799743419047e-05,20.00140380859375,25671620.0,9.084259385897176e-06,0.7403151853055997
200,1.2333500308159271e-05,20.103605270385746,40407596.0,9.325528230232656e-06,0.7561136739148834
201,1.2398800208757166e-05,20.210044860839844,29503886.0,9.583882952677957e-06,0.7729685769038316
202,1.246089959749952e-05,20.31126594543457,34155872.0,9.822735180119997e-06,0.7882845940024336
203,1.2516499737103004e-05,20.40189552307129,34745168.0,1.0026496356740664e-05,0.8010623231204844
204,1.2577899724419694e-05,20.501976013183597,28094982.0,1.025448199559816e-05,0.8152777665804829
205,1.2645399692701176e-05,20.612001419067383,26603614.0,1.051006247218622e-05,0.8311372299487334
206,1.2699600119958632e-05,20.700347900390625,50911004.0,1.071935316215014e-05,0.8440701329881761
207,1.2759899618686177e-05,20.79863548278809,25501788.0,1.0971245461901597e-05,0.8598222391839827
208,1.2831799722334836e-05,20.915834426879883,16723079.0,1.1267480746477006e-05,0.8780904464137638
209,1.2886100194009488e-05,21.004343032836918,29159604.0,1.1477650995094373e-05,0.8907001204623664
210,1.2949099982506596e-05,21.107032775878903,35977432.0,1.1706808401202576e-05,0.904063480629366
211,1.3005400433030443e-05,21.198802947998047,33376822.0,1.1894151397384363e-05,0.914554800417849
212,1.3068999578536022e-05,21.30246925354004,26435532.0,1.210090560491105e-05,0.9259244008841404
213,1.312950007559266e-05,21.401084899902344,23601340.0,1.230293264796941e-05,0.9370450190133428
214,1.319090006290935e-05,21.50116729736328,20978282.0,1.2520248497558375e-05,0.9491580133158056
215,1.3252200005808843e-05,21.6010856628418,20385018.0,1.2739320479696987e-05,0.9612985371570724
216,1.3312200280779509e-05,21.69888687133789,20865476.0,1.2959707119435608e-05,0.9735210443120482
217,1.337649973720545e-05,21.803693771362305,21342800.0,1.3221795671771546e-05,0.9884346377248744
218,1.3437799680104943e-05,21.903614044189453,17141716.0,1.350247425815169e-05,1.0048128845187727
219,1.3498100088327192e-05,22.001903533935547,20291788.0,1.3800229707808024e-05,1.0223831218841015
220,1.3558899809140712e-05,22.10100746154785,34466436.0,1.4112468957122258e-05,1.0408269959785643
221,1.362389957648702e-05,22.20695686340332,33833376.0,1.4446877214746734e-05,1.060406907261711
222,1.3689499610336496e-05,22.313884735107425,28963774.0,1.4763436878481514e-05,1.0784497095375292
223,1.3750799553235993e-05,22.413803100585938,22489854.0,1.505153510515805e-05,1.094593448685386
224,1.3812200450047383e-05,22.513887405395508,20410426.0,1.5359310888801976e-05,1.112010424721955
225,1.387350039294688e-05,22.613805770874023,20703424.0,1.5708717216631628e-05,1.1322821762139963
226,1.393450020259479e-05,22.71323585510254,29919378.0,1.6093525288493082e-05,1.154940977753637
227,1.3991199921292718e-05,22.80565643310547,25392890.0,1.646182908344239e-05,1.1765845085516724
228,1.4048599950911012e-05,22.89921760559082,21914894.0,1.6823081251998275e-05,1.1974916582991848
229,1.411480025126366e-05,23.007123947143555,27508830.0,1.7204614446514424e-05,1.2189059809737046
230,1.4172100236464756e-05,23.10052299499512,42168324.0,1.7536899360543828e-05,1.2374241691729964
