timestep_number,analysis_time,cycle_time,max_shearrate,total_volume_delivered,volumetric_flowrate
144,7.490945336030563e-06,12.210241317749023,29168084.0,1.1526985006689695e-07,0.015387890966506267
145,7.556754098914098e-06,12.317509651184082,28209170.0,1.4941680379235305e-07,0.019772616898282316
146,7.618104064022191e-06,12.417510032653809,22540468.0,1.8089262678087708e-07,0.023745097895836533
147,7.679454029130284e-06,12.517510414123535,19870654.0,2.2117977640365586e-07,0.028801497549781542
148,7.733437087154016e-06,12.605502128601074,24501754.0,2.5785797163728647e-07,0.03334325588108985
149,7.79826041252818e-06,12.711164474487305,25026970.0,3.0686752806349933e-07,0.03935076694419
150,7.854637260606978e-06,12.803058624267578,14952866.0,3.4795279636243213e-07,0.04429902805410311
151,7.91598631622037e-06,12.903058052062988,15685151.0,3.767916805603161e-07,0.047598829193052736
152,7.976258530106861e-06,13.001301765441895,39281248.0,4.136587649182818e-07,0.051861253413101174
153,8.037668521865271e-06,13.101399421691895,37080616.0,4.5771776674664715e-07,0.056946584137115716
154,8.098140824586153e-06,13.199969291687012,31703994.0,4.906207861709669e-07,0.060584373228164935
155,8.108846486720722e-06,13.217419624328613,30431676.0,4.964853276805638e-07,0.06122761461739624
156,8.169299690052867e-06,13.315958023071289,27309956.0,5.231538450522067e-07,0.06403900761398326
157,8.23064965516096e-06,13.415959358215332,29036126.0,5.514936316867983e-07,0.06700487261549139
158,8.291999620269053e-06,13.515959739685059,19814864.0,5.996571759670657e-07,0.0723175595065462
159,8.352298209501896e-06,13.614246368408203,20600816.0,6.502454702672445e-07,0.07785228136700151
160,8.405711014347617e-06,13.701309204101562,26147124.0,6.784254281720619e-07,0.08071005855591097
161,8.475332833768334e-06,13.81479263305664,19572074.0,7.217093073025741e-07,0.08515409618216552
162,8.536682798876427e-06,13.914793014526367,16152995.0,7.788232538493631e-07,0.0912325398750753
163,8.598031854489818e-06,14.014791488647461,24630270.0,8.396389158144693e-07,0.09765478077125489
164,8.652629730931949e-06,14.10378646850586,44601228.0,8.95730749415935e-07,0.10352121577718991
165,8.718037861399353e-06,14.21040153503418,34548116.0,9.555973209169975e-07,0.10961151306168018
