timestep_number,analysis_time,cycle_time,max_shearrate,total_volume_delivered,volumetric_flowrate
0,6.134970220728064e-08,0.1000000163912773,23939.806640625,-0.0,-0.0
1,1.2269900651062926e-07,0.1999993771314621,169323.921875,-0.0,-0.0
2,1.8404900004043162e-07,0.299999862909317,131822.03125,-0.0,-0.0
3,2.453990077810886e-07,0.4000003933906555,362018.75,-0.0,-0.0
4,3.067480065510608e-07,0.4999992549419403,717987.875,-0.0,-0.0
5,3.6809800008086313e-07,0.599999725818634,890448.625,-0.0,-0.0
6,4.294479936106655e-07,0.7000002264976501,781465.875,-0.0,-0.0
7,4.907980155621772e-07,0.800000786781311,449547.90625,-0.0,-0.0
8,5.521470143321494e-07,0.8999996185302734,579232.5,-0.0,-0.0
9,6.134969794402423e-07,1.0000001192092896,1305537.75,-0.0,-0.0
10,6.74847001391754e-07,1.1000006198883057,1103012.25,-0.0,-0.0
11,7.361960001617263e-07,1.199999451637268,774724.25,-0.0,-0.0
12,7.97546022113238e-07,1.3000000715255735,633587.25,-0.0,-0.0
13,8.588959872213309e-07,1.4000004529953003,933937.125,-0.0,-0.0
14,9.202449859913032e-07,1.4999992847442627,2013154.5,-0.0,-0.0
15,9.815950079428148e-07,1.5999999046325684,2562090.25,-0.0,-0.0
16,1.042939970830048e-06,1.6999921798706057,2217872.0,-0.0,-0.0
17,1.1042900496249786e-06,1.7999927997589111,1047002.0,-0.0,-0.0
18,1.1656400147330714e-06,1.8999931812286377,1765957.875,-0.0,-0.0
19,1.2269899798411643e-06,1.9999936819076536,3334608.75,-0.0,-0.0
20,1.2883399449492572e-06,2.09999418258667,2916159.25,-0.0,-0.0
21,1.3496900237441878e-06,2.199994802474976,2424286.25,-0.0,-0.0
22,1.4110399888522809e-06,2.299995183944702,1895790.375,-0.0,-0.0
23,1.4723899539603735e-06,2.3999955654144287,1728687.75,-0.0,-0.0
24,1.533740032755304e-06,2.4999961853027344,2155901.0,-0.0,-0.0
25,1.595089997863397e-06,2.59999680519104,2935953.5,-0.0,-0.0
26,1.65643996297149e-06,2.6999971866607666,4166365.5,-0.0,-0.0
27,1.7177900417664205e-06,2.7999978065490723,2514764.5,-0.0,-0.0
28,1.7791400068745131e-06,2.899998188018799,1990783.875,-0.0,-0.0
29,1.8404899719826064e-06,2.9999985694885254,6428679.5,-0.0,-0.0
30,1.9018400507775368e-06,3.099999189376831,6807381.0,-0.0,-0.0
31,1.9631900158856297e-06,3.1999998092651367,5955042.0,-0.0,-0.0
32,2.0245399809937226e-06,3.3000001907348637,4675969.0,-0.0,-0.0
33,2.0858899461018154e-06,3.40000057220459,4201825.5,-0.0,-0.0
34,2.1472399112099083e-06,3.5000009536743164,6248050.0,-0.0,-0.0
35,2.2085901036916766e-06,3.600001811981201,6889746.0,-0.0,-0.0
36,2.269940068799769e-06,3.700002193450928,7946286.5,-0.0,-0.0
37,2.3312900339078624e-06,3.8000028133392334,4689807.5,-0.0,-0.0
38,2.3926399990159557e-06,3.90000319480896,3665936.75,-0.0,-0.0
39,2.453989964124048e-06,4.000003814697266,12047188.0,-0.0,-0.0
40,2.515339929232141e-06,4.100004196166992,20323764.0,-0.0,-0.0
41,2.576689894340234e-06,4.200004577636719,12766688.0,-0.0,-0.0
42,2.638040086822002e-06,4.300005435943604,9553954.0,-0.0,-0.0
43,2.699390051930095e-06,4.40000581741333,8578666.0,-0.0,-0.0
44,2.760740017038188e-06,4.500006198883057,8185668.0,-0.0,-0.0
45,2.822089982146281e-06,4.600006580352783,9447911.0,-0.0,-0.0
46,2.8834399472543737e-06,4.70000696182251,9495246.0,-0.0,-0.0
47,2.9447899123624666e-06,4.800007343292236,8364117.5,-0.0,-0.0
48,3.006130100402516e-06,4.899991989135742,6511788.0,-0.0,-0.0
49,3.0674800655106083e-06,4.999992370605469,13260525.0,-0.0,-0.0
50,3.128830030618701e-06,5.099992752075195,22997088.0,-0.0,-0.0
51,3.190179995726794e-06,5.19999361038208,19854946.0,-0.0,-0.0
52,3.251529960834887e-06,5.299993991851807,14478305.0,-0.0,-0.0
53,3.31287992594298e-06,5.399994373321533,11456449.0,-0.0,-0.0
54,3.3742298910510726e-06,5.49999475479126,11610914.0,-0.0,-0.0
55,3.435580083532841e-06,5.5999956130981445,12390067.0,-0.0,-0.0
56,3.496930048640934e-06,5.699995994567871,12662374.0,-0.0,-0.0
57,3.5582800137490267e-06,5.799996376037598,11149623.0,-0.0,-0.0
58,3.61962997885712e-06,5.899996757507324,8118241.0,-0.0,-0.0
59,3.680979943965213e-06,5.999997138977051,12829597.0,-0.0,-0.0
60,3.742329909073305e-06,6.099997520446777,26762252.0,-0.0,-0.0
61,3.8036801015550736e-06,6.199998378753662,20834088.0,-0.0,-0.0
62,3.865030066663167e-06,6.299999237060547,20260984.0,-0.0,-0.0
63,3.926380031771259e-06,6.399999618530273,14821359.0,-0.0,-0.0
64,3.987729996879352e-06,6.5,13149947.0,-0.0,-0.0
65,4.047979928145651e-06,6.598207473754883,31802114.0,-0.0,-0.0
