timestep_number,analysis_time,cycle_time,total_volume_delivered,volumetric_flowrate
187,1.1296054253762122e-05,18.412569046020508,9.502834066799774e-06,0.841252516438196
188,1.135849925049115e-05,18.514354705810547,9.795442657514195e-06,0.862388810483976
189,1.1417525456636213e-05,18.610567092895508,1.0087036989383758e-05,0.8834696298855954
190,1.147483544627903e-05,18.703981399536133,1.0372096667306211e-05,0.903899381900905
191,1.1535386875038967e-05,18.80268096923828,1.068261680532146e-05,0.9260735613850294
192,1.1600674042711034e-05,18.909099578857422,1.1017364202154361e-05,0.9497175906840362
193,1.166364108939888e-05,19.011735916137695,1.1328306972046072e-05,0.9712496196700022
194,1.1723575880751014e-05,19.10942840576172,1.1602480771188582e-05,0.9896708043011639
195,1.178833917947486e-05,19.21499252319336,1.1886534224863924e-05,1.008329845612182
196,1.1846724191855174e-05,19.31015968322754,1.218280586776633e-05,1.0283691652197169
197,1.19023461593315e-05,19.40082359313965,1.250643577144973e-05,1.0507538265171878
198,1.1976689165749121e-05,19.522003173828125,1.2946878106828306e-05,1.081006439062786
199,1.2028720448142849e-05,19.606813430786133,1.3242291559906663e-05,1.1008894601047263
200,1.2090690688637551e-05,19.707826614379883,1.3577795216803694e-05,1.122995829308881
201,1.2154597243352327e-05,19.811992645263672,1.3915822236988421e-05,1.1449019624734464
202,1.2212459296279121e-05,19.906309127807617,1.4214345281378624e-05,1.1639216096064644
203,1.2279147995286621e-05,20.015010833740234,1.4548338679294874e-05,1.184800336707342
204,1.2336992767814081e-05,20.109298706054688,1.4849400091867525e-05,1.2036482772858594
205,1.239732500835089e-05,20.207639694213867,1.5184714444048607e-05,1.2248379738225883
206,1.245764724444598e-05,20.305965423583984,1.5510657937252184e-05,1.2450712107109418
207,1.2526056707429234e-05,20.41747283935547,1.583992608002916e-05,1.2645580688321858
208,1.2585357580974232e-05,20.51413345336914,1.6096236403763146e-05,1.278965361150838
209,1.2643165973713621e-05,20.608360290527344,1.6333230411462914e-05,1.2918623741411999
210,1.2699784747383092e-05,20.70064926147461,1.6565431079354055e-05,1.3043867600013863
211,1.2762736332661007e-05,20.803260803222656,1.682833392413794e-05,1.318552188614341
212,1.2830635569116566e-05,20.913936614990234,1.7129045127351703e-05,1.3350114290972024
213,1.2883422641607467e-05,20.99997901916504,1.737942595632055e-05,1.3489758459210275
214,1.2886544027423952e-05,21.00506591796875,1.7394437516746956e-05,1.3498139982084973
215,1.2946230526722502e-05,21.10235595703125,1.7690001438485214e-05,1.3664210135893244
216,1.3011654118599836e-05,21.208995819091797,1.8046392504339407e-05,1.3869406871600236
217,1.3073808986518998e-05,21.3103084564209,1.8403863995810395e-05,1.4076895275728336
218,1.314168366661761e-05,21.420944213867188,1.88076608942305e-05,1.4311454583255232
219,1.3195949577493593e-05,21.509397506713867,1.9141279249446163e-05,1.4505420119286188
220,1.3258811122796033e-05,21.611862182617188,1.9525170729614972e-05,1.472618513740279
221,1.3319026948011015e-05,21.71001434326172,1.9895511763451032e-05,1.4937661618307718
222,1.3379876691033132e-05,21.8091983795166,2.026252794573501e-05,1.5144031902262944
223,1.344581505691167e-05,21.91667938232422,2.064456455594354e-05,1.535389596581684
224,1.3505354218068533e-05,22.01372718811035,2.0987898024416982e-05,1.5540427659674199
225,1.356089978798991e-05,22.104267120361328,2.13284717135515e-05,1.572791779822816
226,1.3619707715406548e-05,22.200122833251953,2.172035925525348e-05,1.5947742572099044
227,1.3687646060134284e-05,22.310863494873047,2.216789399645958e-05,1.6195548817575212
228,1.3747364391747396e-05,22.408203125,2.2544786395377653e-05,1.6399351725128772
229,1.3810008567816112e-05,22.510313034057617,2.2947974505633885e-05,1.6616915473255809
230,1.386931398883462e-05,22.60698127746582,2.3350435919399415e-05,1.6836042459055651
231,1.3930348359281197e-05,22.70646858215332,2.3784389204334856e-05,1.7073793555556227
232,1.3994486835144926e-05,22.81101417541504,2.42371372826875e-05,1.7319061118997081
233,1.4056075087864883e-05,22.911401748657227,2.4655524399563724e-05,1.7540831452195162
234,1.4112347344052978e-05,23.00312614440918,2.5022051301569355e-05,1.7730609013187155
235,1.4174387615639716e-05,23.104251861572266,2.5410741335840536e-05,1.7927223401032766
236,1.4240558812161908e-05,23.21211051940918,2.581892928871885e-05,1.8130559080777526
237,1.4309327525552362e-05,23.324203491210938,2.6272565298857257e-05,1.8360447234114934
238,1.4358261068991851e-05,23.40396499633789,2.6622102715759967e-05,1.8541314012776344
239,1.4425725566979963e-05,23.513933181762695,2.7114094753566245e-05,1.8795654074849146
240,1.4484669918601867e-05,23.61001205444336,2.753694254459066e-05,1.901109428059971
241,1.4539960830006748e-05,23.700136184692383,2.7917124115482564e-05,1.9200274637514003
242,1.460771727579413e-05,23.810579299926758,2.8377500617290758e-05,1.9426375854298599
243,1.4665540220448747e-05,23.904830932617188,2.8805991462342475e-05,1.964195728854034
244,1.472665371693438e-05,24.004446029663086,2.9314477289930195e-05,1.9905728655941084
245,1.4785394341743086e-05,24.10019302368164,2.98367042086606e-05,2.017985014063756
246,1.4853042557660956e-05,24.210458755493164,3.0414718035479755e-05,2.047709613529138
247,1.4911153812136035e-05,24.3051815032959,3.085666159462404e-05,2.0693678023433786
248,1.4978319086367264e-05,24.41465950012207,3.13396316471418e-05,2.092333022579685
249,1.5038845958770253e-05,24.51331901550293,3.1785225610475785e-05,2.113541537536628
250,1.5096685274329502e-05,24.60759735107422,3.220395878725124e-05,2.1331807745910325
251,1.5166966477409005e-05,24.72215461730957,3.270133267285796e-05,2.156089203570547
252,1.5225477000058163e-05,24.817527770996094,3.314313772006342e-05,2.176820977098899
253,1.5287241694750264e-05,24.918203353881836,3.3652648245762715e-05,2.2013551507672733
254,1.5348570741480216e-05,25.018169403076172,3.416980943787794e-05,2.226253506818877
255,1.5401927157654427e-05,25.105140686035156,3.4603717721165297e-05,2.246713503249364
256,1.5464978787349537e-05,25.207916259765625,3.513605941546369e-05,2.2719759204716943
257,1.5528887161053717e-05,25.31208610534668,3.570107867867758e-05,2.2990107602955288
258,1.5583267668262124e-05,25.400726318359375,3.617151188409857e-05,2.3211763189929524
259,1.5645488019799814e-05,25.502145767211914,3.669198176911492e-05,2.3452117136058757
