droplet_id,volume,ux,uy,uz,vx,vy,vz
1,6.972241e-16,-5.493720e-05,4.153218e-06,5.328395e-04,-1.208840e-01,1.539380e-01,1.002635e+01
2,3.800194e-17,-4.549264e-05,1.301940e-05,5.384685e-04,-3.472472e-01,2.560640e-01,6.660553e+00
3,6.021308e-17,-3.141835e-05,5.084027e-06,5.369875e-04,1.173983e-01,1.412221e-01,5.227167e+00
4,2.894828e-18,-3.828301e-05,1.875851e-05,5.308259e-04,1.247187e-01,3.391533e-01,8.354770e+00
5,1.905289e-18,-3.828594e-05,1.876329e-05,5.430707e-04,-2.682237e-02,5.758359e-02,1.977208e+00
6,4.475518e-18,-3.282341e-05,1.328063e-05,5.319216e-04,1.302445e-01,5.232611e-02,7.342612e+00
7,1.140799e-18,-4.136957e-05,1.644182e-05,5.376973e-04,4.001821e-02,1.631691e-04,2.892601e+00
8,1.682854e-18,-3.827891e-05,1.863093e-05,5.353081e-04,9.132979e-03,-5.644145e-01,1.448530e+00
9,2.350859e-18,-3.594080e-05,4.687017e-06,5.386140e-04,-1.487908e-01,-7.488536e-02,2.008720e+00
10,6.666069e-17,-4.967464e-05,-3.410952e-06,5.115850e-04,-6.413162e-01,1.333176e+00,8.686290e+00
11,1.214006e-18,-4.414212e-05,-8.304189e-07,5.217716e-04,-1.074202e+00,1.396533e+00,1.568004e+01
12,2.646786e-18,-3.744933e-05,-1.526025e-06,5.142382e-04,-5.399967e-01,7.440052e-01,1.616954e+01
13,5.349133e-18,-4.722639e-05,-8.568809e-06,5.128771e-04,-1.717937e-01,5.334668e-01,1.265049e+01
14,1.623622e-16,-2.505322e-05,-9.705698e-06,5.170854e-04,-1.834164e-01,6.739363e-01,7.186752e+00
15,6.017879e-16,-2.219015e-05,-1.304546e-05,5.212814e-04,-2.820336e-01,-5.782870e-01,9.788884e+00
16,3.359267e-17,-4.216162e-05,-9.375706e-06,5.075299e-04,-4.065244e-01,4.136976e-01,1.304864e+01
17,8.406366e-18,-3.440745e-05,-1.833675e-05,5.260581e-04,1.691579e-01,6.319751e-01,1.566168e+01
18,3.703105e-18,-3.438453e-05,-1.789963e-05,5.160765e-04,2.997100e-01,4.541888e-01,1.023911e+01
