droplet_id,volume,ux,uy,uz,vx,vy,vz
1,7.973594e-12,7.525410e-08,3.965422e-08,3.871535e-04,-2.133692e-03,-1.937811e-03,2.458088e-01
2,3.850800e-17,-4.554092e-05,1.303175e-05,5.389257e-04,-3.453891e-01,2.544233e-01,6.648220e+00
3,5.964424e-17,-3.142881e-05,5.117949e-06,5.373458e-04,1.181025e-01,1.227888e-01,5.209094e+00
4,2.711367e-18,-3.827905e-05,1.875356e-05,5.315869e-04,5.183229e-02,2.336734e-01,8.052528e+00
5,4.502377e-18,-3.281712e-05,1.328289e-05,5.326656e-04,4.237980e-01,1.145029e-01,7.280673e+00
6,1.242121e-18,-3.835346e-05,1.883156e-05,5.433252e-04,-2.826122e-02,-2.005789e-02,1.082159e+00
7,1.736236e-18,-4.134169e-05,1.647049e-05,5.381750e-04,4.150214e-02,1.249861e-01,3.869714e+00
8,2.153866e-18,-3.827977e-05,1.872086e-05,5.352392e-04,-4.462417e-02,-2.921411e-01,3.110895e-01
9,2.298282e-18,-3.594347e-05,4.682205e-06,5.387307e-04,6.935258e-02,-1.369351e-01,2.810888e+00
10,1.197442e-18,-4.414027e-05,-7.737560e-07,5.227604e-04,-1.143274e+00,1.677928e+00,1.530601e+01
11,1.393461e-18,-4.143933e-05,-8.226297e-07,5.117590e-04,-2.065392e-01,-1.778401e-01,8.229842e+00
12,6.864389e-18,-2.611461e-05,1.637942e-05,5.155391e-04,-1.133364e+00,5.912031e-02,7.421665e-01
13,3.263642e-17,-4.388297e-05,1.047552e-05,5.195845e-04,8.642406e-01,-3.593778e-01,1.124160e+01
14,5.484887e-18,-1.562433e-05,9.635393e-06,5.356877e-04,-3.627275e-02,-4.372136e-01,1.644883e+01
15,4.938637e-18,-7.808865e-06,1.953087e-05,5.312348e-04,-2.357835e-02,2.183727e-01,6.201076e+00
16,3.270039e-18,-3.509558e-06,1.763900e-05,5.496611e-04,1.202437e-01,9.823834e-01,1.536653e+01
17,2.347983e-18,-1.875445e-05,1.563852e-05,5.408438e-04,8.770224e-02,-8.980820e-02,-3.828886e-01
