droplet_id,volume,ux,uy,uz,vx,vy,vz
1,1.647318e-16,-5.300457e-05,2.585534e-06,5.275428e-04,6.637205e-01,1.511944e+00,5.721278e+00
2,4.278815e-16,-7.658922e-05,7.349399e-06,5.368368e-04,-1.329523e-01,3.319878e-01,8.817926e+00
3,9.505499e-18,-7.676175e-05,1.797919e-05,5.445229e-04,2.735185e+00,7.053705e-01,9.964838e+00
4,1.076875e-17,-6.692600e-05,6.512164e-06,5.478484e-04,-9.332295e-01,-9.813384e-01,8.388506e+00
5,6.136445e-17,-6.708220e-05,6.274952e-06,5.481012e-04,-8.159145e-01,-8.788855e-01,8.282336e+00
6,7.457583e-18,-6.015224e-05,1.136706e-05,5.445966e-04,-6.637638e-03,-7.516578e-01,7.949063e+00
7,1.499908e-18,-6.874936e-05,1.718625e-05,5.453471e-04,-6.554429e-03,-3.983045e-03,7.033145e+00
8,5.870241e-18,-5.365308e-05,4.686270e-06,5.488130e-04,-4.794033e-01,8.807385e-02,5.289712e+00
9,4.486473e-18,-6.874650e-05,1.718954e-05,5.415928e-04,7.007429e-02,-5.755481e-02,7.748490e+00
10,3.060867e-18,-7.275066e-05,1.182445e-05,5.328301e-04,-4.616357e-02,1.164764e-01,3.503535e+00
11,4.429751e-17,-5.731474e-05,1.045388e-05,5.211416e-04,1.239475e+00,-2.505671e-02,2.589668e+01
12,5.038546e-18,-7.500140e-05,-1.774255e-05,5.031116e-04,1.242227e-01,-7.300248e-01,2.373030e+00
13,5.332502e-19,-7.496029e-05,-1.054685e-05,5.037443e-04,-6.599387e-02,1.979237e-01,6.782127e-01
14,7.986513e-12,5.239507e-08,4.150801e-08,3.860193e-04,-1.082532e-02,-1.493159e-02,9.609939e+00
15,3.028235e-18,-6.329060e-05,1.252585e-05,5.194506e-04,-4.546543e+00,2.262957e-01,1.360175e+01
16,1.771450e-18,-6.086171e-05,8.464484e-06,5.212523e-04,4.089073e-01,-2.547360e-01,8.124287e+00
17,1.361186e-18,-6.875072e-05,1.719867e-05,5.099314e-04,-6.036141e-03,-3.066055e-01,4.116883e+00
18,1.752322e-17,-6.421163e-05,4.709707e-06,5.154574e-04,3.688842e-01,-4.318229e-01,3.808765e+00
19,6.980625e-18,-5.856202e-05,9.413259e-06,5.039848e-04,5.298503e-01,-1.011676e+00,2.109347e+01
20,4.282461e-18,-9.690915e-05,-2.269529e-05,5.037489e-04,-7.177262e-01,-4.112019e+00,1.803562e+01
21,4.780569e-18,-7.499900e-05,-1.406848e-05,5.007515e-04,-2.170704e-01,-1.928762e-01,6.829679e+00
