droplet_id,volume,ux,uy,uz,vx,vy,vz
1,7.991898e-12,8.312967e-08,-1.453934e-08,3.855501e-04,-8.102688e-03,-5.789428e-03,5.658992e+00
2,2.996048e-18,7.774161e-06,-2.210648e-04,4.769716e-04,2.381840e-03,-1.760236e-01,2.460749e+00
3,1.589648e-16,2.744355e-06,-1.992500e-04,4.967528e-04,1.708711e+00,9.763897e-01,1.136499e+01
4,2.026345e-17,2.004163e-05,-1.981593e-04,4.907314e-04,-2.534443e-01,2.846967e-01,1.662726e+01
5,3.018664e-17,1.600982e-05,-1.990603e-04,4.943116e-04,-2.656742e-01,7.348107e-01,1.232636e+01
6,2.811123e-18,7.048993e-06,-1.992475e-04,4.857146e-04,7.176242e-01,-6.120906e-01,3.133492e+00
7,1.408446e-17,9.084419e-06,-2.219265e-04,4.928599e-04,7.350942e-01,1.287163e-01,5.923413e+00
8,2.010380e-17,9.407848e-06,-1.994984e-04,4.808862e-04,-8.333974e-01,-1.901055e+00,2.003999e+00
9,1.130943e-18,1.015740e-05,-2.070233e-04,4.970222e-04,1.501875e-01,-1.214716e-01,1.483137e+00
10,1.253281e-18,7.815141e-06,-2.210948e-04,4.837551e-04,1.052574e-01,2.296165e-01,1.840731e+00
11,1.069912e-18,1.642020e-05,-2.093686e-04,4.947005e-04,-1.090597e-01,2.614775e-02,-1.444006e+00
12,8.315769e-19,1.547470e-05,-2.001257e-04,4.884507e-04,6.706404e-01,1.109132e-01,1.032258e+01
13,5.128111e-19,1.445508e-05,-2.000018e-04,4.790809e-04,1.305828e+00,9.567543e-03,4.218847e+00
14,1.607440e-18,2.460945e-05,-2.164131e-04,4.826056e-04,4.709238e-02,1.887177e-01,-2.353133e+00
15,5.721094e-18,2.438567e-05,-2.241589e-04,4.830010e-04,8.683165e-02,2.154709e-02,-9.914323e-01
16,6.931906e-18,2.438010e-05,-2.210807e-04,4.783861e-04,1.102969e-01,6.792180e-04,-7.807608e-01
17,1.577088e-18,7.896426e-06,-2.303893e-04,4.807624e-04,1.149034e+00,-7.578004e-01,4.185048e+00
18,3.553350e-18,7.818317e-06,-2.273389e-04,4.849297e-04,1.508289e+00,-3.273772e-02,7.084035e+00
19,1.174006e-18,1.561655e-06,-2.273073e-04,4.876459e-04,-1.512361e-01,3.458157e-01,9.254435e-02
20,3.024678e-18,2.185064e-06,-2.496096e-04,4.950174e-04,-1.707960e-02,-1.039988e-01,1.128164e+01
21,2.003142e-17,6.300084e-06,-2.389370e-04,4.890241e-04,2.011347e+00,-1.011857e+00,4.134231e+00
22,5.444264e-18,1.797060e-05,-2.420143e-04,4.778755e-04,-1.427232e-01,-6.973370e-01,3.851751e-01
23,2.878407e-18,6.996251e-06,-2.413770e-04,4.802519e-04,-1.035423e+00,1.041387e+00,3.229402e-01
24,4.292897e-18,1.172260e-05,-2.312474e-04,5.210399e-04,7.139190e-01,-3.572691e-02,2.383677e+01
25,2.064751e-17,1.156043e-05,-2.429643e-04,5.208777e-04,1.784848e+00,-2.121216e+00,1.033535e+01
26,1.128203e-16,-3.782250e-06,-2.486926e-04,5.110747e-04,-1.246365e-01,1.289797e-01,6.536663e+00
27,2.704502e-19,7.422778e-06,-2.417955e-04,5.094334e-04,-2.087317e-02,9.226799e-02,8.176676e+00
28,5.873125e-19,7.782303e-06,-2.496093e-04,5.063307e-04,6.980340e-01,-2.895870e-01,3.739351e+00
29,7.777881e-18,1.716469e-05,-2.493215e-04,5.036757e-04,-1.191671e-01,-7.126883e-02,4.731500e+00
30,1.141617e-18,7.022397e-06,-2.414149e-04,5.148292e-04,1.797956e-01,2.619326e-02,8.996358e+00
31,5.515646e-18,3.016278e-06,-2.374966e-04,5.079247e-04,6.789468e-01,-6.108979e-02,8.091871e+00
32,3.730934e-18,1.754970e-05,-2.496078e-04,5.124321e-04,3.321861e-01,-6.747203e-02,5.745846e+00
33,2.450257e-19,1.835873e-05,-2.417991e-04,5.063820e-04,4.079616e-02,3.931534e-01,1.741801e+00
34,2.600768e-18,1.011495e-05,-2.312445e-04,5.106402e-04,2.567008e-01,3.016856e-02,1.870569e+01
35,2.883695e-18,1.092795e-05,-2.445238e-04,5.113471e-04,4.902277e-01,-4.614667e-02,4.285501e+00
36,2.527011e-18,1.015184e-05,-2.496102e-04,5.171973e-04,-2.899199e-02,-1.896689e-02,5.294395e+00
37,4.366104e-18,1.015670e-05,-2.312451e-04,5.070275e-04,1.832507e-01,4.088348e-02,1.767710e+01
38,6.435114e-18,1.408355e-05,-2.343538e-04,5.059717e-04,6.566978e-01,4.397584e-01,2.469365e+01
39,2.659450e-18,3.912556e-06,-2.117128e-04,5.051653e-04,-3.625788e-02,-6.316742e-02,7.124930e+00
40,3.281761e-18,1.640810e-05,-2.093735e-04,5.259875e-04,-1.785125e-01,-1.508491e-01,7.728393e+00
