droplet_id,volume,ux,uy,uz,vx,vy,vz
1,1.063359e-16,-3.359051e-05,5.581200e-06,5.203301e-04,-7.100773e-02,1.015016e-01,8.201320e+00
2,7.063614e-18,-2.466794e-05,1.641413e-05,5.150695e-04,-1.823623e+00,-3.357591e-02,9.539335e-01
3,2.161638e-16,-3.843568e-05,-9.300255e-07,5.279790e-04,-1.254632e-01,2.826429e-01,1.264391e+01
4,4.804333e-18,-3.437709e-05,-2.186836e-05,5.254945e-04,-3.233529e-02,5.765651e-01,1.728510e+01
5,7.958468e-18,-3.280658e-05,-1.160584e-06,5.263253e-04,-3.206466e-02,-3.510396e-01,1.048309e+01
6,3.931109e-16,-3.544954e-05,-8.072760e-06,5.279412e-04,-3.147870e-01,2.426609e-01,1.231946e+01
7,4.684025e-18,-3.281321e-05,1.328465e-05,5.262420e-04,-2.222436e-01,-1.004293e-01,8.059427e+00
8,5.441793e-18,-4.366120e-05,1.239226e-06,5.259306e-04,-5.422511e+00,1.673033e+00,3.136864e+01
9,3.956824e-18,-4.219144e-05,-8.165198e-08,5.134297e-04,-3.465008e+00,3.206108e-01,2.073163e+01
10,1.093140e-18,-4.199413e-05,-3.896853e-07,5.083092e-04,-3.004845e+00,-8.047575e-01,1.681789e+01
11,7.988265e-12,4.806745e-08,4.570699e-08,3.855457e-04,-7.347795e-03,-1.079838e-02,5.906113e+00
12,3.061702e-17,-4.461926e-05,1.075591e-05,5.099836e-04,8.796197e-01,-2.278507e-01,1.155661e+01
13,2.886474e-18,-3.826688e-05,1.874086e-05,5.244912e-04,-1.924210e-01,8.253370e-01,8.365225e+00
14,3.945368e-17,-3.542851e-05,3.711318e-06,5.156677e-04,-7.115765e-02,-1.789024e-01,2.405088e+00
15,4.009304e-17,-3.446580e-05,1.501118e-05,5.056342e-04,3.229415e-01,1.288941e-01,6.332726e+00
16,1.031613e-16,-4.269356e-05,5.172112e-06,4.979505e-04,1.138207e+00,3.863634e-01,7.221249e+00
17,1.240747e-18,-3.828504e-05,1.874809e-05,5.009589e-04,-3.362005e-01,-4.101673e-01,3.542947e+00
18,6.766603e-18,-3.269264e-05,1.327971e-05,5.108392e-04,-3.023302e-01,-1.793329e-02,4.100457e+00
19,9.074916e-17,-4.029332e-05,1.564948e-07,4.946732e-04,-1.660750e-01,4.103719e-01,9.402824e+00
20,1.730681e-18,-4.145927e-05,-1.179490e-05,5.008294e-04,2.062886e-01,-5.945296e-01,6.801653e+00
21,6.746706e-19,-4.145371e-05,-8.204003e-06,5.117565e-04,9.553429e-02,-1.686956e-01,9.369829e+00
22,1.313200e-18,-4.927060e-05,-1.516038e-06,5.147933e-04,2.311994e-01,5.338839e-01,9.253659e+00
23,1.658818e-17,-2.512603e-05,-7.415596e-06,5.198584e-04,-8.774287e-02,-2.976722e-01,8.818342e+00
24,7.678020e-18,-3.203561e-05,-3.367352e-06,5.031681e-04,-2.549928e-01,-5.523713e-01,6.062840e+00
25,2.816227e-18,-4.845952e-05,-1.175190e-05,5.121557e-04,-3.032389e-01,7.132764e-01,1.407460e+00
26,1.155595e-18,-4.218664e-05,-1.798973e-05,5.094524e-04,1.659658e-02,-1.163159e-01,1.001482e+00
27,1.971094e-17,-2.273138e-05,-8.088360e-06,5.494283e-04,3.624496e-01,-3.674519e+00,1.551915e+01
28,6.586301e-18,-3.523455e-05,-1.640805e-05,5.404958e-04,5.276960e-01,2.791176e-01,1.834952e+01
29,3.663246e-18,-4.451712e-05,-6.254335e-06,5.481172e-04,5.802133e-01,-2.234910e-01,9.859620e-01
30,1.810311e-17,-3.606929e-05,-1.245364e-05,5.489754e-04,-7.053489e-01,1.598792e-01,7.927061e+00
31,1.412600e-18,-3.828397e-05,1.875543e-05,5.331604e-04,2.505542e-01,4.623154e-01,5.684435e+00
32,1.130931e-18,-4.139120e-05,1.643720e-05,5.354444e-04,-5.247453e-02,1.903941e-01,4.126635e+00
33,3.705567e-17,-2.291659e-05,2.543459e-05,5.431364e-04,1.203902e+00,2.602317e+00,8.130880e+00
34,1.112615e-18,-3.828787e-05,1.877467e-05,5.392099e-04,3.731055e-02,1.183454e-01,5.844942e+00
35,2.980218e-18,-4.452727e-05,3.125602e-06,5.463114e-04,-9.028889e-02,9.582980e-02,2.544607e+00
36,2.570358e-18,-3.593952e-05,4.687033e-06,5.372920e-04,-7.776015e-02,-2.112067e-02,8.043527e-01
37,3.329939e-18,-6.311817e-05,1.255469e-05,5.183820e-04,-4.201287e+00,7.144157e-01,1.354122e+01
38,2.341292e-18,-6.095651e-05,8.485500e-06,5.206831e-04,1.651854e-01,-5.658210e-01,9.011211e+00
39,6.004527e-18,-5.862594e-05,9.373480e-06,5.151522e-04,-6.186503e-01,-9.451529e-01,2.926356e+01
40,1.738728e-17,-6.425737e-05,4.769416e-06,5.152536e-04,3.505049e-01,-4.344614e-01,3.787723e+00
41,1.304041e-18,-7.187380e-05,1.719202e-05,5.017405e-04,7.357486e-02,-2.974807e-02,-1.140911e+00
42,3.813337e-18,-5.865199e-05,9.359919e-06,5.099994e-04,2.973002e-01,1.589823e+00,2.223662e+01
43,2.678452e-18,-5.851773e-05,9.331979e-06,5.068193e-04,8.130832e-01,-2.190119e+00,2.201981e+01
44,6.927825e-18,-5.860170e-05,9.431236e-06,5.025644e-04,5.886577e-01,-3.269850e-01,2.121153e+01
45,2.583271e-18,-6.874866e-05,1.718728e-05,5.448476e-04,2.490931e-03,-1.626345e-02,7.659566e+00
46,5.187160e-19,-6.171919e-05,2.070486e-05,5.430094e-04,-2.491808e-01,1.011504e+00,-2.085708e+00
47,2.557168e-18,-1.147759e-04,2.253373e-06,5.191558e-04,2.783662e-01,-4.937027e+00,2.909590e+01
48,4.159150e-18,-1.069910e-04,1.635956e-05,5.003261e-04,1.560611e-01,7.207849e-02,1.206766e+01
49,3.538547e-17,-1.267723e-04,2.511755e-06,5.092600e-04,9.791584e-01,-9.469919e-01,6.188799e+00
50,2.258161e-18,-1.078057e-04,-1.796725e-05,5.167709e-04,-3.325414e-03,4.574207e-02,1.610757e-01
51,5.053101e-18,-1.235814e-04,-2.190719e-05,4.977197e-04,1.603996e+00,-4.629864e+00,1.202951e+01
52,2.825061e-19,-1.238287e-04,-1.602109e-05,4.884721e-04,4.172386e-01,-2.341294e+00,4.560724e+00
53,1.119910e-18,-1.101588e-04,-1.328200e-05,5.001679e-04,-5.382237e-01,3.244930e-03,6.726206e+00
54,9.091561e-18,-1.203338e-04,1.784114e-09,4.951248e-04,7.564994e-02,9.522775e-02,6.563786e+00
55,1.909979e-18,-1.101455e-04,-1.332841e-05,4.863751e-04,-3.367709e-01,2.762721e-01,1.196168e+00
56,6.006501e-19,-1.003912e-04,-4.645764e-06,4.759596e-04,2.377273e-01,-9.161060e-03,-3.342027e+00
57,1.567272e-18,-1.116991e-04,-1.565033e-05,4.876810e-04,3.223936e-02,-2.834820e-01,-2.921735e+00
58,2.987618e-19,-1.003901e-04,-5.080054e-06,4.798668e-04,1.617759e+00,1.638343e-01,1.980307e+00
59,2.555947e-19,-1.011714e-04,-5.079045e-06,4.790867e-04,3.109539e+00,-1.201292e+00,1.138138e+00
60,2.645852e-19,-1.011711e-04,-5.859567e-06,4.775249e-04,6.875345e-01,6.300752e-01,-9.244336e-01
61,2.583457e-19,-1.011727e-04,-4.297484e-06,4.751795e-04,6.127140e-01,-2.822508e-01,-2.666773e+00
62,6.501371e-19,-1.097677e-04,-1.757791e-05,4.669628e-04,4.752552e-01,8.154669e-01,-5.557609e+00
63,5.574572e-19,-1.113270e-04,-1.835847e-05,4.724764e-04,1.087323e+00,-5.440394e-01,-2.791476e+00
64,2.666374e-19,-1.113290e-04,-1.835536e-05,4.697307e-04,7.235396e-01,1.452217e+00,-3.150532e+00
65,5.156572e-18,1.253782e-05,1.242189e-04,5.243207e-04,5.618867e-02,-1.172424e-01,9.292954e+00
66,9.788263e-17,1.144003e-05,1.389975e-04,5.037316e-04,-8.915050e-01,-3.771505e-01,9.178326e+00
67,8.505256e-17,1.920907e-06,1.422355e-04,5.217809e-04,-8.285818e-02,4.133377e-01,5.640426e+00
68,2.173788e-18,6.255367e-06,1.265691e-04,5.213561e-04,-1.204951e-01,-1.438336e-02,6.828336e+00
69,3.120125e-18,6.253726e-06,1.265627e-04,5.121267e-04,-3.402866e-02,1.555844e-02,2.699060e+00
70,1.664846e-18,4.048770e-06,1.335836e-04,5.204346e-04,-3.287201e-02,2.631017e-01,4.152609e+00
71,1.145979e-17,2.425534e-05,1.368438e-04,4.995031e-04,4.122520e-03,-3.404211e-02,-9.159076e-01
72,2.000940e-18,1.015753e-05,1.320285e-04,5.267109e-04,5.047579e-02,2.761099e-02,6.374459e+00
73,2.737125e-18,4.693128e-06,1.468766e-04,5.289563e-04,6.738035e-02,7.938241e-02,4.915777e+00
74,1.109514e-18,2.339830e-06,1.359387e-04,5.271006e-04,-8.805966e-02,2.164020e-02,2.613753e+00
75,3.121361e-17,-9.102329e-06,1.295177e-04,5.471951e-04,-1.111730e+00,3.949211e+00,1.025184e+01
76,2.366790e-18,-1.170934e-05,1.242154e-04,5.259929e-04,4.971391e-01,-1.538811e-01,2.556069e+00
77,3.942717e-17,-1.749313e-05,1.357304e-04,5.442667e-04,-3.202979e+00,4.082318e-02,7.164405e+00
78,5.473996e-18,-2.016323e-05,1.367111e-04,5.391756e-04,2.931377e-01,-1.375421e+00,5.784038e+00
79,6.056465e-18,-1.253140e-05,1.308235e-04,5.466141e-04,-2.149630e-01,-2.731607e-01,5.622326e+00
80,5.844338e-18,-1.564069e-06,1.483321e-04,5.346223e-04,-2.177859e-02,-1.510521e-01,5.112666e+00
81,1.346534e-18,-5.466514e-06,1.406239e-04,5.451753e-04,4.713002e-02,5.106165e-02,2.010640e+00
82,1.425210e-18,-5.466844e-06,1.406246e-04,5.421689e-04,-5.623651e-02,-9.957165e-03,1.128217e+00
83,3.033188e-17,-1.181931e-05,1.632767e-04,5.266253e-04,-9.951387e-01,-1.340638e+00,1.865086e+01
84,4.709813e-18,1.875119e-05,1.749999e-04,5.188159e-04,6.608892e-01,-1.186462e-02,5.033274e+00
85,2.681653e-18,-8.621718e-06,1.656287e-04,5.060007e-04,-2.146247e-02,2.591918e-01,9.184274e+00
86,3.165138e-18,-1.094318e-05,1.640595e-04,5.083226e-04,-6.805803e-01,4.922988e-01,1.090260e+01
87,7.635113e-18,-2.121894e-05,1.666569e-04,5.226965e-04,-1.222264e-01,-1.582454e-01,4.567456e+00
88,1.909496e-17,-2.403630e-05,1.677793e-04,5.002107e-04,5.696140e-01,-1.981991e-01,-1.124025e+00
89,1.128299e-18,-3.909637e-06,1.585881e-04,5.225193e-04,-1.471712e-01,-1.580680e-01,6.230313e+00
90,2.766878e-18,-2.354617e-06,1.531272e-04,5.098042e-04,-8.199123e-01,-1.569238e-01,4.971367e+00
91,4.475285e-18,-8.591109e-06,1.648388e-04,5.024893e-04,-6.639156e-01,-6.310869e-01,9.604815e+00
92,7.091678e-17,-1.549151e-05,1.765796e-04,5.275230e-04,8.628301e-01,-1.021663e+00,5.699659e+00
93,3.217100e-18,-4.606075e-05,-4.431434e-06,4.775011e-04,-3.389910e-01,2.010984e+00,5.151856e-01
94,1.083985e-18,-4.204303e-05,-8.773367e-06,4.751874e-04,3.588680e-01,3.561857e-01,8.208058e-01
95,2.603917e-18,-3.515930e-05,-1.558865e-06,4.724157e-04,1.483445e-01,5.643545e-02,-3.491275e+00
96,3.381972e-18,-4.140929e-05,-1.564102e-06,4.763531e-04,6.513945e-01,-2.759360e-02,-1.269056e-01
97,4.470557e-18,-3.600476e-05,-1.639058e-06,4.931615e-04,-3.455913e-01,-3.879343e-01,1.345705e+01
98,1.422633e-18,-5.078001e-05,-1.563713e-06,4.899953e-04,1.021602e+00,-1.262843e-02,3.240859e+00
99,2.299894e-18,-3.437472e-05,-1.174550e-05,4.990265e-04,-5.373516e-01,-1.077226e-01,7.575163e+00
100,4.745591e-18,-4.687121e-05,-4.689174e-06,4.890970e-04,9.424325e-01,-3.001364e-02,7.320862e+00
101,1.252596e-18,-4.608645e-05,-8.606679e-06,4.892325e-04,8.963418e-02,-6.056829e-02,6.594287e+00
102,5.397904e-18,-3.436947e-05,-1.796977e-05,4.970792e-04,-4.011939e-01,-2.858339e-01,9.089810e+00
103,2.800998e-18,-3.437453e-05,-9.384680e-06,4.904079e-04,6.973539e-02,8.584968e-01,3.415855e+00
104,4.319329e-18,-2.578318e-05,-5.476610e-06,4.978165e-04,-1.086696e-01,6.356132e-02,4.060605e+00
105,8.949864e-19,-3.449742e-05,-1.210886e-05,4.819953e-04,-1.472938e-01,6.267149e-01,1.091214e+00
106,2.558255e-18,-3.592363e-05,-1.540806e-06,4.903319e-04,-1.769896e-01,4.460375e-01,1.300311e+01
107,2.821593e-18,-4.612427e-05,-8.576120e-06,4.981824e-04,1.897710e-02,-5.280055e-02,1.240480e+01
108,3.109514e-18,-3.591828e-05,-1.571346e-06,4.865104e-04,-5.992405e-01,1.445769e+00,1.020631e+01
109,1.638628e-18,-4.219144e-05,-8.598301e-06,4.900071e-04,1.397252e-01,1.848036e-01,1.204984e+01
110,1.439693e-18,-4.216927e-05,-8.611246e-06,4.861056e-04,-1.000293e-01,-1.307724e-01,8.920223e+00
111,1.667922e-18,-4.141792e-05,-1.588924e-06,4.884328e-04,4.116387e-01,-4.852887e-01,1.199832e+01
112,3.275108e-18,-3.594753e-05,-1.619790e-06,4.815696e-04,-2.608558e-01,2.812536e-01,6.484791e+00
113,1.662073e-17,-4.293910e-05,-2.419852e-05,4.968495e-04,2.764040e-02,-2.429086e-02,-8.255874e-01
