droplet_id,volume,ux,uy,uz,vx,vy,vz
1,3.202480e-16,-1.293773e-04,-1.422252e-05,5.320339e-04,-3.148801e-01,-2.917988e-01,9.015433e+00
2,1.417281e-16,-1.241828e-04,-1.589535e-05,5.093854e-04,2.580779e+00,-2.045258e+00,1.592111e+01
3,7.983729e-12,6.323594e-08,6.120938e-08,3.866131e-04,-1.147443e-02,-1.370136e-02,9.695068e+00
4,8.636752e-17,-1.045559e-04,-1.201323e-05,5.134683e-04,4.809444e-02,2.400003e-01,1.170952e+00
5,7.251158e-17,-1.131076e-04,-4.028556e-06,5.174195e-04,-7.551726e-01,1.617907e+00,9.532629e+00
6,8.280693e-18,-1.203117e-04,-1.692402e-05,5.021058e-04,-2.159603e-01,-3.735225e-01,1.457732e+01
7,5.425709e-18,-9.919257e-05,1.824550e-08,5.099939e-04,-6.613119e-01,-3.547867e-01,1.133110e+01
8,2.118487e-17,-1.234745e-04,-1.959599e-05,5.035695e-04,-1.377455e+00,-1.457511e+00,1.171363e+01
9,9.490938e-17,-1.070567e-04,-2.195128e-06,4.996830e-04,2.618994e-01,-1.948833e+00,3.573347e+00
10,5.025467e-18,-1.054687e-04,-3.906934e-06,5.184778e-04,1.749208e-01,1.260120e-01,5.327582e+00
11,4.050440e-18,-1.101623e-04,-1.230112e-05,5.077733e-04,-2.875002e-01,4.770351e-01,7.136889e+00
12,5.168022e-18,-1.187509e-04,-6.246084e-06,5.143466e-04,-3.705441e-01,4.040498e-03,5.002755e+00
13,1.443811e-18,-1.078114e-04,-1.796954e-05,5.166476e-04,-2.349150e-01,2.430718e-01,9.187302e-01
14,7.512456e-18,-1.221640e-04,-5.464301e-06,5.346519e-04,-1.932746e-01,-2.826651e-02,7.060546e+00
15,5.921432e-18,-1.039104e-04,7.384806e-06,5.287240e-04,1.217855e-02,1.510767e-01,6.529104e+00
16,4.061500e-18,-1.132865e-04,3.354002e-06,5.174124e-04,1.237543e-01,-3.227022e+00,2.543030e+01
