droplet_id,volume,ux,uy,uz,vx,vy,vz
1,7.989609e-12,6.900932e-08,4.286702e-08,3.866017e-04,-1.091284e-02,-1.050687e-02,9.835428e+00
2,1.254093e-18,-9.686924e-05,-1.367460e-05,4.758523e-04,-2.726819e-01,2.824325e+00,1.360818e-01
3,1.902143e-17,-9.683614e-05,-1.650680e-05,4.829184e-04,6.667734e-02,-4.495186e-01,9.188085e+00
4,2.542909e-18,-6.313306e-05,-1.510127e-05,4.731239e-04,7.130137e-01,-3.169588e+00,1.978932e+00
5,3.259110e-19,-6.211021e-05,-1.211026e-05,4.746901e-04,2.446423e+00,-2.486914e+00,3.827367e+00
6,2.582586e-19,-5.664098e-05,-8.984870e-06,4.715741e-04,-1.992220e+00,9.351408e-01,2.035582e+00
7,1.277074e-18,-5.392433e-05,-6.976398e-06,4.739102e-04,-6.261528e-01,2.045242e+00,1.417934e+00
8,9.610258e-19,-6.966914e-05,-5.859423e-06,4.725745e-04,-7.493420e-01,2.447416e+00,-2.163050e+00
9,1.123789e-18,-8.670879e-05,1.480950e-05,4.723651e-04,-6.743154e-02,3.921904e+00,-2.590014e+00
10,8.281188e-18,-6.551217e-06,-1.000680e-04,4.803747e-04,7.204572e-01,2.194758e-01,5.440933e+00
11,5.564492e-19,-5.859222e-06,-9.960905e-05,4.751218e-04,-1.062011e+00,6.387007e-01,1.000075e-01
12,2.392560e-17,-1.311772e-05,-1.297336e-04,4.755063e-04,5.971689e-01,-2.812150e-02,-1.139672e+00
13,6.778292e-19,-1.403316e-05,-1.285153e-04,4.700175e-04,-7.029380e-01,2.988679e+00,8.146087e-01
14,3.045985e-18,-1.717417e-05,-1.406284e-04,4.750771e-04,1.701510e-01,-3.847549e-01,-1.147898e+00
15,2.099870e-18,3.286344e-06,-7.673118e-05,5.054456e-04,1.553141e+00,-2.602921e+00,1.942550e+01
16,2.438723e-18,1.165209e-05,-8.056741e-05,5.053836e-04,-1.097748e-01,3.573154e-01,1.167266e+01
17,4.669742e-18,9.857694e-06,-8.984436e-05,5.015617e-04,-8.838157e-02,-2.461120e-02,4.144140e+00
18,3.917898e-17,3.966304e-06,-9.717672e-05,5.180360e-04,-6.854396e-01,-1.473749e+00,6.788657e+00
19,2.735578e-18,1.171660e-05,-8.749988e-05,5.176676e-04,6.813309e-02,8.703958e-02,5.589163e+00
20,2.737030e-18,1.172102e-05,-8.750322e-05,5.267586e-04,-2.471231e-02,8.134961e-02,9.040566e+00
21,4.261093e-18,6.246444e-06,-9.062775e-05,5.187348e-04,1.100256e-01,-2.398258e-01,2.751885e+00
22,2.387724e-18,5.471497e-06,-9.765388e-05,5.092682e-04,-3.466565e-02,1.095062e-01,5.029243e+00
23,3.105325e-17,3.159854e-06,-7.410438e-05,4.927968e-04,-1.035102e+00,8.919670e-01,1.304547e+01
