droplet_id,volume,ux,uy,uz,vx,vy,vz
1,7.983033e-12,-1.852770e-08,1.208733e-07,3.859449e-04,3.916209e-03,9.098839e-03,-9.681654e+00
2,4.868150e-18,-1.187571e-04,1.327784e-05,4.716949e-04,5.594891e-01,3.238645e-01,-5.452950e+00
3,1.722267e-18,-1.001323e-04,5.342992e-06,4.754583e-04,1.770749e+00,6.798884e-02,8.829772e-02
4,8.613675e-19,-1.058615e-04,-9.345266e-06,5.013555e-04,4.271576e+00,3.474977e-01,2.098121e+01
5,6.904375e-18,-1.210924e-04,-1.562172e-05,4.791599e-04,-1.803650e-01,-2.595801e-02,1.611979e+00
6,3.084477e-19,-1.019516e-04,-2.070189e-05,4.763865e-04,-8.244935e-01,-1.000166e+00,4.687370e+00
7,1.742445e-18,-1.100786e-04,-1.332555e-05,4.872100e-04,-4.663543e-02,-8.684524e-01,2.295672e+00
8,1.519893e-18,-1.117155e-04,-1.563279e-05,4.865480e-04,-3.649369e-01,-9.739305e-01,-3.162901e+00
9,2.704636e-18,-1.007749e-04,-5.458866e-06,4.798899e-04,7.144962e-01,-3.161295e-01,1.053962e+00
10,1.259094e-18,-1.070453e-04,1.640436e-05,4.974703e-04,-3.841572e-01,2.193512e-01,7.911108e+00
11,4.625267e-17,-1.093573e-04,2.145613e-05,5.035735e-04,1.305628e+00,1.934350e+00,9.213518e+00
12,3.325497e-18,-1.226687e-04,1.406288e-05,4.970976e-04,-1.264039e-01,-5.004928e-02,-8.694412e-02
13,1.645882e-17,-9.925850e-05,5.012500e-06,5.020569e-04,-3.436264e-01,-1.662922e+00,1.536474e+00
14,3.751523e-18,-1.038660e-04,1.018281e-05,5.029853e-04,2.792369e-01,1.423043e-02,9.247756e-01
15,1.426399e-17,-2.263155e-04,1.227006e-05,5.029405e-04,-3.676549e-03,-2.694081e-01,8.703519e+00
16,6.820953e-18,-2.246035e-04,2.428133e-05,5.227555e-04,3.779400e-01,1.053239e+01,6.662616e+00
17,2.693948e-18,-2.437495e-04,1.950387e-05,5.064716e-04,-1.432144e-02,-4.603244e-01,4.830941e+00
18,1.110964e-17,-2.463446e-04,2.195126e-05,5.152184e-04,-1.586924e+00,-5.554146e-02,2.706510e+00
19,3.211199e-18,-2.281211e-04,1.480888e-05,5.178693e-04,1.321604e-01,-4.967453e-01,1.846965e+00
20,9.769859e-18,-2.433740e-04,-3.009023e-07,5.144950e-04,3.470192e-01,6.266373e-01,5.641341e-01
21,2.299774e-18,-2.496077e-04,2.344649e-05,5.430329e-04,-5.422433e-02,-6.847014e-01,8.485711e+00
22,5.144018e-18,-2.359135e-04,1.462847e-05,5.496360e-04,-4.639457e+00,-4.620177e-01,1.428717e+01
23,4.752538e-18,-2.309224e-04,2.345085e-06,5.374645e-04,4.012404e-01,-4.336671e-02,5.933190e+00
24,2.451379e-19,-2.496048e-04,4.295427e-06,5.386013e-04,2.023891e-01,2.757820e-01,2.032760e+00
25,1.471568e-18,-2.227269e-04,9.462436e-06,5.459352e-04,3.198847e-01,-1.307529e-01,2.261408e+00
26,8.429052e-19,-2.201876e-04,-9.306083e-07,5.243870e-04,1.257258e-01,-2.653303e-02,6.365716e+00
27,1.375064e-18,-2.210814e-04,9.374991e-06,5.029041e-04,-7.106685e-02,1.522933e-01,7.734836e+00
28,8.355585e-19,-2.225037e-04,2.483435e-06,5.044302e-04,-3.379546e-01,-2.487683e-01,9.744735e+00
29,2.207595e-18,-2.496091e-04,5.479548e-06,4.795549e-04,-8.536398e-02,-7.760881e-01,3.999294e+00
30,3.149199e-18,-2.304490e-04,2.348143e-06,4.970231e-04,-1.349681e+00,1.009199e-01,1.535193e+00
31,8.012594e-19,-2.496096e-04,-7.746081e-07,4.888793e-04,-8.204499e-02,2.934947e-01,-8.652559e-01
32,1.273800e-18,-2.272965e-04,7.763640e-06,4.880923e-04,-1.325305e+00,-5.248758e-01,9.648999e+00
33,1.106203e-18,-2.496077e-04,1.397606e-05,4.832354e-04,-1.391904e-01,-1.091192e-01,-3.259755e-02
34,1.879342e-18,-2.343877e-04,1.015072e-05,4.777301e-04,-5.081576e-01,4.138622e-01,-7.011878e-01
35,3.007473e-18,-2.437157e-04,1.528958e-06,4.914093e-04,-6.013515e-02,1.278012e-01,1.169559e-01
36,1.163958e-17,-2.405360e-04,2.426779e-05,4.906086e-04,8.230686e-02,-2.490272e-02,-1.174122e+00
37,1.085324e-18,-2.475732e-04,2.460889e-05,4.832591e-04,1.085197e-01,1.240099e-01,-2.557346e+00
38,3.049775e-18,-2.492690e-04,2.460935e-05,4.804610e-04,-3.412201e-02,-2.422063e-02,-2.052870e+00
39,1.672446e-17,-2.016425e-04,1.782436e-05,4.745916e-04,8.888768e-01,-7.182250e-01,2.894367e+00
40,1.166077e-18,-2.015281e-04,3.141669e-06,4.927724e-04,4.588479e-01,-1.778590e+00,1.005039e+01
41,4.412327e-18,-2.226408e-04,9.378425e-06,4.795285e-04,-6.781552e-01,5.223610e-02,2.382589e+00
42,2.036492e-18,-2.016178e-04,2.166277e-06,4.771644e-04,-4.145967e-02,-1.262578e-01,-3.308447e+00
43,2.368516e-18,-2.008922e-04,6.208448e-06,4.791613e-04,9.500911e-02,-4.459475e-02,-1.694870e+00
44,2.901177e-17,-2.103277e-04,-6.063860e-07,4.760475e-04,2.133046e-02,-1.579703e-01,-9.476940e-01
45,6.224442e-17,1.771554e-04,-4.392744e-06,4.991963e-04,4.199791e-01,4.043538e-01,5.021073e+00
46,7.925418e-19,1.740647e-04,-6.901421e-06,4.927696e-04,-4.659553e-01,-3.270806e-01,4.568187e+00
47,1.156239e-17,1.942946e-04,-6.276718e-06,4.966887e-04,-1.033027e+00,-4.091700e-01,6.231750e+00
48,1.335872e-17,1.899406e-04,-1.434152e-05,4.873366e-04,-1.844632e-01,-3.045722e-01,5.098146e+00
49,4.698091e-17,1.921737e-04,-3.682248e-06,4.912281e-04,3.434993e+00,1.449778e-01,8.105421e+00
