droplet_id,volume,ux,uy,uz,vx,vy,vz
1,7.978466e-12,5.968636e-08,1.277131e-07,3.853320e-04,7.985438e-04,3.987696e-03,-6.105006e+00
2,1.777680e-17,-1.354836e-04,1.163216e-05,4.799032e-04,9.389449e-01,1.135257e+00,5.277527e+00
3,5.429520e-19,-1.363279e-04,1.211035e-05,4.746320e-04,6.378350e-02,-1.657611e-01,-1.770930e+00
4,6.815721e-19,-1.464836e-04,1.679642e-05,4.762886e-04,-3.197190e+00,-9.184143e-01,-1.014900e+00
5,8.302292e-19,-1.670415e-04,-7.421022e-06,4.753101e-04,7.857608e-01,2.360100e+00,-1.220992e+00
6,7.682543e-19,-1.675780e-04,-6.640518e-06,4.738513e-04,7.078145e-01,4.084463e+00,-3.402344e+00
7,2.882134e-17,-2.151397e-04,-1.197747e-06,5.016671e-04,-3.360309e-02,1.149700e+00,6.080072e+00
8,2.460302e-17,-2.079231e-04,1.160137e-05,5.015228e-04,-7.181263e-01,-3.130224e-02,3.819295e+00
9,2.608974e-17,-2.488007e-04,2.396092e-05,4.898622e-04,-1.891428e-01,-3.182411e-01,-3.092551e-01
10,2.713335e-18,-2.255396e-04,7.776377e-06,4.811008e-04,2.003755e+00,-1.265514e-01,4.580840e+00
11,2.122780e-18,-2.344500e-04,1.012852e-05,4.778771e-04,-2.609799e-01,2.320219e-01,-7.562190e-01
12,1.249499e-18,-2.496098e-04,-7.672805e-07,4.888073e-04,-1.240091e-02,-1.453389e-01,-1.087561e+00
13,1.948786e-18,-2.496091e-04,5.410902e-06,4.799751e-04,-1.063598e-01,-8.223193e-01,3.977113e+00
14,1.030633e-18,-2.272525e-04,7.620982e-06,4.891167e-04,-1.609676e+00,-1.657613e-01,1.018766e+01
15,1.433597e-18,-2.496079e-04,1.406061e-05,4.833303e-04,-1.159098e-01,1.833961e-01,-2.383403e-01
16,3.019073e-18,-2.437484e-04,1.563339e-06,4.911402e-04,-5.463643e-02,4.445600e-02,-2.563883e-01
17,1.243093e-17,-2.404876e-04,2.425097e-05,4.903065e-04,8.830853e-02,-1.924641e-03,-1.737087e+00
18,3.368942e-18,-2.492488e-04,2.460937e-05,4.801800e-04,-4.357821e-02,-5.369727e-02,-3.204688e+00
19,1.358260e-18,-2.476606e-04,2.460865e-05,4.832206e-04,2.531351e-01,1.535193e-01,-3.681113e+00
20,7.282522e-18,-1.990053e-04,9.392522e-06,4.884335e-04,-8.532737e-01,2.846679e-01,6.383718e+00
21,9.824263e-19,-2.014315e-04,2.951772e-06,4.938023e-04,-2.023363e-01,-1.177166e+00,9.994280e+00
22,4.858907e-18,-2.195366e-04,-7.362008e-11,4.900214e-04,4.399163e-02,1.862453e-02,2.451213e+00
23,4.471605e-18,-2.226649e-04,9.375995e-06,4.797794e-04,-7.962385e-01,-2.778184e-02,2.230896e+00
24,1.161999e-17,-2.016293e-04,2.884625e-06,4.880911e-04,-1.174977e+00,-3.284533e-01,6.930847e+00
25,9.518438e-19,-2.016900e-04,2.193342e-06,4.844445e-04,1.371769e+00,8.177413e-01,6.454310e+00
26,1.555455e-18,-2.015502e-04,2.489266e-06,4.818587e-04,-1.471099e-01,-7.109555e-01,2.540753e+00
27,2.564087e-18,-2.016051e-04,2.208851e-06,4.772963e-04,-1.745583e-01,7.362250e-01,-3.325395e+00
28,1.495125e-18,-2.008388e-04,6.221347e-06,4.789778e-04,1.139007e-01,-7.456329e-01,-2.726168e+00
29,2.791401e-17,-2.222776e-04,6.020537e-06,4.724862e-04,1.942218e+00,1.708325e+00,-3.947200e+00
30,7.399050e-19,-2.183617e-04,1.643488e-05,4.680416e-04,-1.810472e-02,3.495837e+00,-7.716127e+00
31,2.971597e-19,-2.003877e-04,1.913979e-05,4.680315e-04,3.070227e+00,-5.876999e-01,-1.122279e+01
32,6.131467e-17,1.771423e-04,-4.319112e-06,4.995804e-04,4.032309e-01,4.401667e-01,5.069252e+00
33,4.654511e-17,1.924071e-04,-3.671495e-06,4.918611e-04,3.444437e+00,1.294051e-01,8.089543e+00
34,4.738264e-18,1.887827e-04,-3.919334e-06,4.847393e-04,-6.054839e-02,-4.777430e-01,6.207538e+00
35,1.240318e-17,1.943582e-04,-6.315172e-06,4.970935e-04,-9.470262e-01,-3.134797e-01,6.271788e+00
36,1.292192e-18,1.984133e-04,-6.251475e-06,4.859970e-04,-1.893235e-01,-3.486288e-02,1.755882e+00
37,1.685640e-17,2.015692e-04,-2.619229e-06,4.823798e-04,3.243389e-01,-9.174469e-01,2.528251e+00
38,1.313547e-17,1.898938e-04,-1.438461e-05,4.877153e-04,-2.061934e-01,-2.948550e-01,5.055590e+00
39,3.730486e-18,1.767909e-04,-1.015603e-05,4.935541e-04,-2.378941e-01,-1.894939e-01,1.935209e+00
40,1.016455e-17,1.915064e-04,-1.537147e-06,4.873398e-04,-1.829425e+00,1.538719e-01,1.202758e+01
41,5.791164e-18,1.960872e-04,-2.433639e-05,4.989598e-04,2.545270e-02,1.725329e-02,-2.001426e+00
42,2.808466e-18,1.929495e-04,-1.568946e-06,4.840614e-04,-1.540365e+00,-8.209945e-01,1.129597e+01
43,5.074898e-17,2.023925e-04,3.922718e-07,5.017552e-04,6.327245e-01,-5.392605e-01,5.537679e+00
44,2.607784e-19,1.925782e-04,-1.172163e-06,4.805457e-04,-4.074330e+00,9.801627e-01,5.066788e+00
45,1.163388e-17,1.976913e-04,-2.427125e-05,4.817941e-04,-1.469294e-01,-7.917220e-03,-1.801806e+00
46,1.428195e-18,1.859392e-04,-6.055460e-09,4.813248e-04,-1.012455e-01,1.728684e-02,-2.001004e+00
47,2.414468e-19,1.777336e-04,1.367187e-05,4.875518e-04,-4.857348e-01,3.554733e-01,4.131618e+00
48,1.399764e-18,1.812657e-04,5.448921e-06,4.922491e-04,1.607700e-01,3.016051e-01,3.993077e+00
49,8.972478e-19,1.962635e-04,1.419864e-06,5.008221e-04,-3.079436e-02,-1.565699e+00,1.756999e+01
50,4.043241e-17,-1.838686e-05,1.632936e-04,5.006184e-04,-4.282542e-01,-1.564449e+00,3.736818e+00
51,1.770774e-17,-2.414502e-05,1.677021e-04,4.997345e-04,-3.452120e-01,-1.091693e-01,-2.407326e+00
52,2.302727e-17,-1.095481e-05,1.632389e-04,5.023302e-04,1.473824e+00,4.437173e-01,7.350590e+00
53,4.440320e-17,-1.799003e-05,1.512257e-04,4.807570e-04,-3.873858e-01,-2.268033e-01,4.997495e+00
54,1.513292e-18,-1.268496e-05,1.755943e-04,4.967961e-04,-5.698012e-01,2.280393e-01,1.120944e+01
55,1.324358e-17,-1.094993e-05,1.711389e-04,4.922980e-04,9.765512e-01,-1.181088e+00,8.959425e+00
56,1.467311e-17,-5.816533e-06,1.539553e-04,4.926270e-04,-3.967845e-01,5.530071e-01,2.653929e+00
57,3.650697e-17,-8.512136e-06,1.475549e-04,4.868245e-04,-2.390476e+00,1.333759e+00,6.908667e+00
58,5.144755e-18,-3.351532e-06,1.665824e-04,4.849655e-04,2.096447e+00,5.486689e-01,3.404239e+00
59,3.311488e-17,-9.073932e-06,1.640593e-04,4.848067e-04,1.016071e+00,2.588082e-01,2.521606e+00
60,3.357001e-18,-7.815414e-06,1.492199e-04,4.988408e-04,-2.150126e-01,1.721485e-01,4.231635e+00
61,3.141246e-17,-3.353280e-06,1.696285e-04,4.937309e-04,-2.393396e+00,2.638986e-01,3.279826e+00
62,2.362558e-18,-1.718748e-05,1.617606e-04,4.871622e-04,-1.283560e-01,3.232153e-01,1.112343e+00
63,6.497205e-18,-2.741231e-06,1.710577e-04,4.766975e-04,-4.748709e+00,2.188278e-01,-3.316263e-01
64,5.636358e-19,-9.766395e-06,1.734357e-04,4.992698e-04,-4.863846e-01,1.160922e+00,8.640141e+00
65,5.104340e-18,-9.377695e-06,1.578143e-04,4.868098e-04,8.016348e-02,9.700988e-02,1.398048e+00
66,1.570764e-18,-2.349183e-06,1.640623e-04,4.906831e-04,-8.009866e-01,-1.215768e-01,1.446497e+00
67,2.553161e-17,-6.274542e-06,1.520379e-04,4.771821e-04,1.405869e+00,2.097228e+00,-3.576991e-01
68,5.126758e-18,-1.019668e-05,1.565377e-04,4.776561e-04,-1.255605e-01,-2.880272e-01,-1.217681e+00
69,1.424466e-17,-1.214515e-05,1.758162e-04,4.918445e-04,-6.465921e-01,-1.516625e-01,1.070525e+01
70,4.540130e-18,7.939106e-08,1.712863e-04,4.813242e-04,4.410245e-01,2.025000e-01,4.485746e+00
71,5.462800e-19,-1.172087e-06,1.711197e-04,4.789867e-04,-2.769283e+00,-4.199549e-01,1.463762e+00
72,3.018410e-18,-2.275995e-06,1.640020e-04,4.849031e-04,-5.871796e-02,2.564380e-02,2.212581e+00
73,8.557490e-18,-2.430348e-05,1.726958e-04,4.899736e-04,-5.563245e-02,1.298981e-02,-1.895967e+00
74,2.222862e-17,1.169804e-05,1.633496e-04,4.860828e-04,-5.820228e-01,1.460371e+00,7.523155e-01
75,1.815194e-17,1.015286e-05,1.494946e-04,4.854683e-04,1.441203e-01,-2.970187e-01,1.430963e+00
76,2.561128e-17,1.634948e-05,1.522232e-04,4.761844e-04,9.384533e-01,-1.537168e+00,-1.254291e+00
77,3.636222e-18,1.563008e-05,1.687446e-04,4.973190e-04,-6.417107e-01,1.026321e+00,2.694254e+00
78,1.640368e-18,5.736778e-06,1.710367e-04,4.771151e-04,4.714219e-02,7.495222e-01,1.330299e+00
79,2.682169e-18,1.479994e-05,1.672501e-04,4.880785e-04,4.423794e-01,-3.276690e-01,1.252555e+00
80,2.315620e-18,5.475144e-06,1.663897e-04,4.785671e-04,-1.724746e-02,-1.264292e-01,-2.519382e+00
81,2.879093e-18,2.444177e-05,1.695295e-04,4.868301e-04,8.093119e-02,-8.995769e-02,-3.446983e+00
82,4.108645e-18,2.460910e-05,1.585956e-04,4.830254e-04,1.807588e-02,-1.092226e-02,-3.066341e+00
83,2.299552e-17,-1.019321e-05,1.782343e-04,4.972769e-04,-1.393364e+00,-2.436918e-01,7.261402e+00
84,3.751771e-18,-7.800747e-06,1.817891e-04,4.903672e-04,-1.927710e-01,-8.204005e-01,1.176275e+01
85,1.332320e-17,-4.509480e-06,2.009847e-04,5.001106e-04,-8.561999e-01,-3.138179e+00,1.402588e+01
86,1.263217e-17,1.370925e-05,1.949934e-04,4.941962e-04,-1.290401e-01,-8.762692e-01,4.011423e+00
87,4.620072e-18,-4.614093e-06,1.829775e-04,4.833496e-04,1.390913e+00,4.989034e-01,5.526335e+00
88,3.553429e-18,1.562521e-06,1.789169e-04,4.949650e-04,5.989402e-01,1.501519e-01,6.945193e+00
89,1.068017e-18,-3.806648e-06,1.810540e-04,4.828886e-04,3.338341e-01,1.541537e+00,4.856882e+00
90,2.914214e-18,-6.250267e-06,1.929882e-04,4.840161e-04,-1.789432e-01,5.332442e-01,2.525520e+00
91,4.110823e-18,3.807052e-06,1.970295e-04,4.785658e-04,-9.097401e-02,-2.750684e-01,3.495794e+00
92,3.370980e-17,2.401552e-05,2.018601e-04,4.877706e-04,2.401974e-04,4.743434e-03,-1.428959e+00
93,6.496657e-19,9.767389e-06,2.000423e-04,4.805378e-04,8.581307e-02,-1.103421e-01,1.638855e+00
94,4.054443e-18,1.146963e-06,1.994283e-04,4.831468e-04,-3.384724e+00,2.631093e+00,8.580929e+00
95,8.696597e-18,-7.006411e-07,1.960996e-04,4.837099e-04,-8.780730e-01,-8.854246e-01,8.413469e+00
