droplet_id,volume,ux,uy,uz,vx,vy,vz
1,7.995805e-12,1.187586e-07,7.243408e-09,3.856606e-04,3.071012e-03,8.467800e-03,-7.078636e+00
2,8.742490e-19,6.421073e-06,-1.144534e-04,4.717556e-04,-3.032208e+00,-2.840737e+00,-9.196589e+00
3,6.191734e-19,6.640659e-06,-1.066406e-04,4.732501e-04,1.875336e+00,-2.949083e-01,-3.608192e+00
4,2.592123e-19,-1.366955e-05,-1.292935e-04,4.720736e-04,-7.227962e-02,1.339119e-01,-2.024658e+00
5,6.266317e-19,-1.445259e-05,-1.292968e-04,4.709675e-04,2.053180e+00,8.783173e-01,-4.864660e+00
6,2.028924e-18,2.268564e-06,-2.037995e-05,5.008025e-04,-6.199010e-02,-8.222425e-01,1.788808e+01
7,3.189824e-18,1.953278e-05,-1.718733e-05,5.144320e-04,-3.311478e-01,1.983200e-02,7.354709e+00
8,2.399126e-19,8.206533e-06,-1.367126e-05,5.070981e-04,-7.599221e-03,2.723489e-02,6.875061e+00
9,4.710859e-18,1.093907e-05,8.834760e-10,5.241638e-04,-8.359551e-02,4.994317e-03,1.680763e+00
10,5.631318e-18,8.358800e-06,-1.799165e-05,5.436908e-04,-2.145469e+00,1.292695e-01,9.671855e+00
11,1.568969e-18,1.952629e-05,1.882105e-10,5.278488e-04,-3.152710e-02,-2.281488e-02,5.097988e+00
12,2.066325e-18,3.002903e-06,-2.049221e-05,5.492550e-04,-2.783200e+00,-1.766362e+00,1.131278e+01
13,1.443710e-18,8.585608e-06,-9.374077e-06,5.376526e-04,-5.968918e-02,-3.251505e-02,5.839500e+00
14,1.122344e-18,9.379773e-06,-5.462016e-06,5.428973e-04,3.125496e-02,4.207067e-02,-2.548752e+00
15,3.472228e-17,-1.756881e-05,1.571548e-06,5.196476e-04,2.966775e-01,2.622762e-01,4.780875e+00
16,3.572307e-18,-1.586015e-06,-1.559656e-05,5.439142e-04,1.377228e-01,1.195299e-01,5.635663e+00
17,3.216447e-18,-1.014219e-05,-1.804946e-05,5.472405e-04,-1.376103e-01,8.178325e-01,1.328760e+00
18,2.032319e-17,3.209416e-06,-5.177981e-05,5.216903e-04,-7.830300e-01,-8.419658e-01,4.772234e+00
19,3.125198e-18,7.796793e-06,-3.828270e-05,5.013566e-04,-1.360526e-01,4.069588e-02,2.514536e+00
20,2.742710e-18,1.171531e-05,-4.219398e-05,5.251539e-04,-1.446911e-01,-2.544128e-01,4.538698e+00
21,2.841520e-18,7.030762e-06,-4.453251e-05,5.214220e-04,7.367286e-02,1.261134e-02,2.502685e+00
22,1.485056e-16,1.187683e-05,-3.077056e-05,5.403694e-04,3.044815e-01,-7.887322e-01,1.102443e+01
