droplet_id,volume,ux,uy,uz,vx,vy,vz
1,3.549552e-17,-2.146285e-04,1.465406e-05,4.831405e-04,-1.859928e+00,-1.711073e+00,2.646922e+00
2,7.990602e-12,5.335405e-08,3.614085e-09,3.859871e-04,-1.110762e-02,-1.010337e-02,9.447996e+00
3,6.231333e-17,-2.168484e-04,3.593618e-06,4.958098e-04,-4.736583e-01,2.295938e-01,5.290843e+00
4,5.386378e-17,-2.226191e-04,7.544610e-06,5.033989e-04,7.405812e-01,-9.750061e-01,1.452099e+01
5,6.779981e-17,-2.035399e-04,5.422761e-06,4.990977e-04,-2.207986e-01,6.479146e-01,1.174715e+01
6,1.382723e-17,-2.261957e-04,1.255271e-05,4.941091e-04,-3.193034e-01,2.491746e-01,8.855031e+00
7,1.685639e-18,-2.211629e-04,9.427229e-06,4.942415e-04,-5.418995e-01,-3.582848e-02,7.487873e+00
8,2.555466e-17,-2.071897e-04,1.156259e-05,4.973939e-04,-7.157696e-01,1.643574e-01,4.147613e+00
9,5.943829e-18,-2.264019e-04,6.953219e-06,4.873320e-04,1.234196e+00,-9.795786e-01,7.661938e+00
10,5.160228e-18,-2.187489e-04,9.382337e-06,4.873528e-04,-9.114271e-02,-5.122207e-02,5.498039e+00
11,1.466490e-18,-2.015313e-04,1.172375e-06,4.876604e-04,-2.916896e-01,5.654800e+00,2.603344e+00
12,1.718612e-18,-2.117907e-04,1.099740e-05,4.952534e-04,3.967527e-01,-1.223176e-02,2.543331e-02
13,5.377279e-18,-2.195317e-04,-3.510802e-10,4.880623e-04,1.129921e-01,-3.800682e-02,2.557982e+00
14,4.969603e-19,-2.253910e-04,2.347637e-06,4.997936e-04,7.990314e-01,-8.126413e-01,1.704105e+01
15,2.890758e-19,-2.238284e-04,2.382821e-05,4.834449e-04,1.636740e+00,3.839166e-01,1.924228e+01
16,1.748730e-18,-2.260589e-04,2.060397e-06,4.816556e-04,3.043979e+00,1.538744e+00,7.269624e+00
17,2.255018e-18,-2.227555e-04,9.290019e-06,4.753341e-04,-1.258455e+00,9.934729e-03,3.695757e+00
18,2.778558e-17,-2.102167e-04,-2.910221e-07,4.769044e-04,-1.405866e-01,-2.645512e-01,-6.842375e-01
19,1.352541e-18,-2.230467e-04,-8.599141e-06,4.931554e-04,-2.760576e+00,-4.049536e-01,7.965308e+00
20,2.802763e-18,-2.195650e-04,-8.566854e-06,4.854032e-04,-7.240635e-01,2.911238e-03,3.736265e+00
21,4.748472e-18,-2.171829e-04,-1.016255e-05,4.881485e-04,3.335134e-01,1.732001e-01,4.480917e+00
22,9.969795e-18,-2.186079e-04,-1.013886e-05,5.029917e-04,3.354875e-01,2.003825e-02,8.272197e+00
23,1.521471e-18,-2.109379e-04,-7.053976e-06,4.826509e-04,-7.839479e-02,9.326805e-01,-3.588415e+00
24,1.339006e-18,-2.117127e-04,-5.473434e-06,4.920040e-04,-8.037757e-02,-3.180881e-02,6.534383e-01
25,1.388428e-18,-2.148466e-04,-1.327575e-05,4.920246e-04,1.300653e-01,-3.762657e-02,8.692227e-01
26,1.101406e-18,-2.054740e-04,-1.328359e-05,5.021622e-04,-2.084070e-02,1.914275e-02,3.577265e+00
27,9.681931e-19,-1.927837e-04,6.166923e-06,4.771909e-04,1.552355e-01,-5.108023e-01,3.907126e+00
28,3.735368e-18,-1.937508e-04,1.556799e-05,4.992427e-04,-1.098306e-01,3.175855e-01,1.900085e+00
29,1.753254e-18,-1.967692e-04,1.339062e-05,4.833155e-04,-7.908364e-01,-8.917767e-01,9.225284e+00
30,1.115230e-17,-1.774894e-04,1.118975e-06,4.892817e-04,2.269946e+00,3.421060e-01,1.661363e+01
31,2.519179e-19,-1.832040e-04,5.857889e-06,4.764141e-04,-6.697225e-01,4.878244e-01,4.075455e+00
32,2.913335e-18,-1.968560e-04,1.325556e-05,4.791310e-04,5.942910e-02,-4.713630e-01,4.919630e+00
33,1.488963e-17,-1.945575e-04,7.823523e-06,4.905487e-04,-4.501454e-02,6.372839e-02,6.682271e+00
34,1.716665e-17,-1.767202e-04,1.436883e-05,4.760955e-04,5.139670e-01,-5.630654e-01,-1.259890e+00
35,7.742435e-18,-1.772749e-04,4.161096e-07,4.823577e-04,1.831314e-01,2.713099e-01,1.056601e+01
36,6.803173e-18,-1.937135e-04,7.820321e-06,4.846949e-04,-1.135662e-02,-1.106157e-01,7.650223e+00
37,4.381831e-18,-1.851487e-04,1.016708e-05,4.928091e-04,2.251440e-01,-6.804969e-01,8.894031e-02
38,1.846955e-18,-1.764817e-04,1.101463e-05,4.778730e-04,1.174236e-01,-4.505294e-01,-5.652198e-01
39,6.084308e-19,-1.832029e-04,6.639869e-06,4.775701e-04,-8.114676e-01,-5.498092e-02,5.316695e+00
40,1.731077e-17,-1.942597e-04,2.423271e-05,4.874556e-04,-8.887705e-02,1.552646e-02,-8.209450e-02
41,3.805521e-19,-1.753897e-04,-1.953639e-06,4.927745e-04,3.612734e-01,2.363383e+00,5.722187e+00
42,4.740068e-18,-1.798407e-04,-1.250364e-05,5.028905e-04,3.177464e-01,-3.185120e-02,2.724603e+00
43,9.879799e-19,1.002050e-05,-2.636487e-05,4.709495e-04,2.369437e-01,9.178396e-01,-3.945992e+00
44,4.452571e-19,-1.914135e-05,-8.204120e-06,4.732827e-04,-1.528226e+00,-1.659885e+00,-1.715607e+00
45,1.086824e-18,-1.757834e-05,-1.181236e-05,4.746789e-04,-1.231765e+00,-8.181524e-01,5.494212e-01
46,3.003758e-19,-7.422087e-06,-5.078333e-06,4.678052e-04,-4.649123e-01,3.788978e-02,-2.087427e+00
47,1.650274e-18,-7.136071e-06,-2.021772e-05,4.726659e-04,1.022338e+00,-8.757831e-01,-1.396639e+00
48,2.462258e-19,1.835878e-05,-1.601716e-05,4.748607e-04,2.728343e+00,8.536580e-01,2.771672e+00
49,3.633649e-17,-1.741632e-05,-7.325975e-05,5.121196e-04,-1.998807e+00,-2.455931e+00,1.650143e+01
50,2.243257e-17,-4.425897e-06,-7.942618e-05,5.202013e-04,-1.100409e+00,-8.586483e-01,1.402370e+01
51,1.018471e-16,-4.509824e-06,-7.958160e-05,5.205276e-04,-9.275420e-01,-5.523105e-01,1.373798e+01
52,5.112427e-18,-2.304263e-06,-9.956890e-05,5.048888e-04,1.228893e-01,-5.383670e-01,1.909522e+01
53,1.066970e-17,-2.093847e-06,-8.161225e-05,5.137166e-04,-5.903910e-01,-2.005868e+00,1.286903e+01
54,2.386598e-17,-1.257895e-05,-9.583396e-05,5.101561e-04,5.341200e-01,1.696613e+00,6.663510e+00
55,7.839665e-18,-1.011500e-05,-9.453502e-05,5.132094e-04,1.591202e-01,-1.242352e-01,5.706730e+00
56,5.397430e-18,-3.124266e-06,-7.812641e-05,5.051707e-04,5.913447e-01,-7.400040e-02,9.876680e+00
57,1.568010e-18,-4.767205e-06,-9.068937e-05,5.084106e-04,-1.433526e-01,-7.839549e-02,7.466189e+00
58,1.310951e-17,-4.980617e-06,-9.661887e-05,5.197893e-04,3.871497e-01,2.573854e-02,6.896671e+00
59,1.130386e-16,-8.818307e-06,-8.682915e-05,5.296916e-04,-1.221793e+00,1.030379e+00,9.042481e+00
60,3.770719e-18,-1.328232e-05,-8.046884e-05,5.040982e-04,-6.301101e-01,-1.531734e-01,2.651048e+00
61,5.527464e-17,-1.270017e-05,-8.016610e-05,5.047099e-04,-4.533947e-01,-1.305686e-02,2.508704e+00
62,3.062197e-18,-1.477751e-05,-9.218738e-05,5.265665e-04,5.803711e-01,1.775587e-01,7.465644e+00
63,3.349707e-18,-9.378284e-06,-8.984401e-05,5.048268e-04,1.498928e-01,3.573302e-01,1.433621e+00
64,1.000599e-16,-1.566967e-05,-9.454274e-05,5.394350e-04,1.055254e-01,-1.909703e-01,9.124492e+00
65,6.134157e-18,-9.455359e-06,-8.983281e-05,5.356805e-04,-5.559266e-01,4.998029e-03,6.352801e+00
66,2.034464e-18,-9.376191e-06,-8.984440e-05,5.427197e-04,-1.411238e-01,8.431957e-02,2.181745e-01
67,1.949453e-16,-1.375483e-05,-1.170118e-04,4.982241e-04,-7.504062e-01,9.714682e-01,7.403403e+00
68,4.813778e-19,-7.034088e-06,-1.183568e-04,5.106127e-04,-2.724837e-01,1.126888e-03,1.649522e+00
69,4.605604e-18,-7.809560e-06,-1.249745e-04,5.281630e-04,-8.299248e-01,7.884175e-01,6.666486e+00
70,5.771332e-18,7.032758e-06,-1.195314e-04,5.459932e-04,2.303129e-02,2.872059e-02,5.478688e+00
71,4.169199e-18,7.838366e-07,-1.234363e-04,5.489630e-04,1.110750e-01,5.447677e-02,8.666004e+00
72,2.527989e-18,1.167237e-05,-8.056008e-05,5.047686e-04,-1.216334e+00,-9.549782e-01,1.126055e+01
73,5.125465e-18,1.000230e-05,-8.984334e-05,5.013346e-04,-3.173560e-01,-3.674007e-02,4.176157e+00
74,2.372395e-18,3.181489e-06,-7.650822e-05,5.041682e-04,2.674123e+00,-3.259450e+00,1.943884e+01
75,2.351057e-18,5.468015e-06,-9.766033e-05,5.094022e-04,1.012138e-01,4.144488e-02,5.525905e+00
76,2.708493e-18,1.172169e-05,-8.750431e-05,5.262566e-04,3.846884e-02,-1.702510e-02,8.524071e+00
77,3.317991e-18,6.243625e-06,-9.062084e-05,5.186443e-04,1.170567e-01,-2.521764e-01,2.587409e+00
78,3.264291e-18,2.109227e-05,-8.040925e-05,5.150242e-04,-4.376404e-02,-9.173970e-02,-1.542456e-01
79,2.468038e-18,1.015317e-05,-9.765083e-05,5.079705e-04,-1.771933e-01,-4.036685e-02,4.087829e-01
80,3.342620e-17,3.161423e-06,-7.414060e-05,4.920904e-04,-8.255863e-01,1.246469e+00,1.304475e+01
81,1.094416e-17,1.655539e-04,1.684085e-05,4.805474e-04,-4.843917e-01,-8.172884e-01,5.660235e+00
82,2.556581e-18,1.527345e-04,3.859604e-06,4.773469e-04,4.333470e-01,9.863762e-01,3.020612e+00
83,1.134993e-18,1.621096e-04,1.173726e-05,4.752638e-04,1.261837e+00,-9.326742e-01,-2.701846e+00
84,2.661405e-19,1.535154e-04,4.297222e-06,4.709401e-04,1.454367e+00,6.002488e-03,-2.723124e+00
85,2.869968e-18,1.628906e-04,1.159580e-05,4.785107e-04,9.321754e-02,4.259822e-01,2.694241e+00
