droplet_id,volume,ux,uy,uz,vx,vy,vz
1,7.975204e-12,4.487496e-08,7.976654e-08,3.864907e-04,5.399211e-03,7.266283e-03,-9.471955e+00
2,6.178647e-17,-3.140075e-05,5.127399e-06,5.379338e-04,1.353671e-01,1.361788e-01,5.229384e+00
3,2.668773e-18,-3.828098e-05,1.874852e-05,5.325761e-04,-1.592014e-01,-4.131842e-01,7.793549e+00
4,4.155059e-18,-3.275274e-05,1.326074e-05,5.333247e-04,1.100342e-02,-4.217597e-02,7.266103e+00
5,1.801313e-18,-4.133762e-05,1.647719e-05,5.386087e-04,2.732336e-01,2.824082e-01,2.975445e+00
6,1.148870e-18,-3.828491e-05,1.875590e-05,5.432666e-04,1.062984e-02,-5.435356e-02,1.423881e-01
7,1.264925e-18,-3.828449e-05,1.873231e-05,5.352438e-04,-3.965720e-02,2.246963e-01,-7.259470e-01
8,2.418321e-18,-3.592542e-05,4.683496e-06,5.391072e-04,1.618383e-01,-2.286996e-02,2.672434e+00
9,1.279390e-17,-3.521474e-05,-1.404722e-05,5.312644e-04,4.551246e-02,-1.028319e-01,1.304826e+01
10,5.044347e-18,-3.436955e-05,-2.187926e-05,5.418098e-04,3.419111e-02,-1.801801e-02,1.652300e+01
11,6.879279e-19,-4.284072e-05,-5.328902e-06,5.489599e-04,-5.594579e-01,-4.058703e-01,1.121501e+01
12,1.125944e-17,-3.430990e-05,-1.814648e-05,5.288692e-04,2.671327e-02,7.012050e-01,1.555922e+01
13,2.736011e-18,-2.578212e-05,-6.250447e-06,5.412901e-04,-9.159218e-02,6.178845e-03,7.309986e+00
14,3.677647e-18,-3.437673e-05,-1.892626e-05,5.348095e-04,-5.778781e-02,4.670479e-01,1.523461e+01
15,1.796597e-17,-2.527048e-05,-7.634740e-06,5.282472e-04,-3.002277e-01,-1.126207e-01,8.527937e+00
16,3.203500e-18,-7.270842e-05,1.179297e-05,5.367009e-04,-3.521754e-01,4.444220e-01,4.267153e+00
17,9.612380e-19,-6.171300e-05,2.110314e-05,5.425860e-04,1.568722e-01,-3.921710e-01,6.778314e-01
18,1.490142e-18,-7.109976e-05,-1.562512e-06,5.402575e-04,-2.090399e-01,-1.930737e-02,2.164104e+00
19,1.925799e-18,-4.213490e-05,-8.547276e-06,5.018847e-04,1.561782e-01,-1.394369e-01,9.723721e+00
20,1.132713e-17,-3.440504e-05,-1.242431e-05,5.169212e-04,3.735617e-01,6.394626e-01,1.069552e+01
21,1.329826e-18,-4.451047e-05,-7.239634e-07,5.248713e-04,-2.194369e+00,-1.553675e-01,1.463965e+01
22,1.944175e-18,-3.755918e-05,-1.505002e-06,5.171384e-04,-1.384954e+00,-1.058934e+00,1.553240e+01
23,1.529053e-18,-3.436937e-05,-1.172282e-05,5.073740e-04,-1.789517e-01,1.164194e+00,7.683556e+00
24,1.078385e-18,-4.140155e-05,-8.548143e-06,5.196053e-04,-1.772649e-01,-6.629078e-01,6.835305e+00
25,3.384762e-17,-4.221308e-05,-9.291840e-06,5.097630e-04,-4.462759e-01,6.960237e-01,1.300136e+01
26,1.404891e-18,-4.141736e-05,-7.894612e-07,5.126730e-04,1.114416e+00,1.127286e+00,8.208579e+00
27,3.367552e-18,-3.436710e-05,-1.794607e-05,5.047324e-04,6.088335e-01,-8.084899e-02,6.054204e+00
28,7.904593e-18,-3.203168e-05,-2.896520e-06,5.088545e-04,1.849675e-02,6.637296e-01,6.029203e+00
